Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
lenovo.com.cn,none,"mailto:dmarc_rua@lenovo.com.cn,mailto:bzo4atck@ag.ap.dmarcian.com",mailto:dmarc_ruf@lenovo.com.cn,4,51.77.245.91,True,False,"v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@lenovo.com.cn,mailto:bzo4atck@ag.ap.dmarcian.com; ruf=mailto:dmarc_ruf@lenovo.com.cn",v=spf1 include:spf.messagelabs.com include:spf.protection.outlook.com ~all,softfail,None,
softbank.jp,,None,None,2,51.77.245.91,False,False,,v=spf1 a mx ip4:52.9.170.29 ip4:52.9.169.194 ip4:52.77.95.65 ip4:52.77.95.163 ip4:52.68.123.180 ip4:52.192.84.201 ~all,softfail,None,
pub.network,none,mailto:87f9852fb79d42d99fcff9ee1fca4013@dmarc-reports.cloudflare.net,None,3,51.77.245.91,True,False,v=DMARC1;  p=none; rua=mailto:87f9852fb79d42d99fcff9ee1fca4013@dmarc-reports.cloudflare.net,v=spf1 include:_spf.google.com ~all,softfail,None,
mynavi.jp,none,mailto:ds-sender-guideline-rep@mynavi.jp,mailto:ds-sender-guideline-rep@mynavi.jp,9,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; pct=100; adkim=r; aspf=r; rua=mailto:ds-sender-guideline-rep@mynavi.jp; ruf=mailto:ds-sender-guideline-rep@mynavi.jp; fo=0; rf=afrf; ri=86400,v=spf1 ip4:210.190.113.0/24 include:spf-b.mynavi.jp include:_netblocks.google.com include:u1836477.wl.sendgrid.net include:spf.mta.hdems.com exists:%{i}._spf.mynavi.jp include:spf-bma.mpme.jp include:spf.protection.outlook.com ip4:202.230.220.33 ip4:202.230.220.34 ip4:202.230.220.35 ip4:158.201.241.166 ip4:158.201.241.38 ~all,softfail,None,
eurekalert.org,none,mailto:dmarc@eurekalert.org,mailto:dmarc@eurekalert.org,5,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@eurekalert.org; ruf=mailto:dmarc@eurekalert.org; pct=100,v=spf1 mx ip4:198.151.217.118 include:_spf.salesforce.com include:servers.mcsv.net include:spf.protection.outlook.com ~all,softfail,None,
radiopotok.ru,,None,None,1,51.77.245.91,False,False,,v=spf1 redirect=_spf.mail.ru,softfail,None,
prtimes.jp,none,"mailto:dmarc-prtimes-rua@prtimes.co.jp, mailto:rua-mptx@mpub.ne.jp, mailto:dmarc_agg@vali.email","mailto:dmarc-prtimes-ruf@prtimes.co.jp, mailto:rua-mptx@mpub.ne.jp, mailto:dmarc_agg@vali.email",7,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:dmarc-prtimes-rua@prtimes.co.jp, mailto:rua-mptx@mpub.ne.jp, mailto:dmarc_agg@vali.email; ruf=mailto:dmarc-prtimes-ruf@prtimes.co.jp, mailto:rua-mptx@mpub.ne.jp, mailto:dmarc_agg@vali.email;",v=spf1 include:_spf.google.com include:_spf.prtimes.jp include:_spf.activegate-ss.jp include:webcas.net ~all,softfail,None,
optonline.net,none,None,None,1,51.77.245.91,True,False,v=DMARC1;p=none,v=spf1 include:optimum.net ~all,softfail,None,
stern.de,none,mailto:dmarc@rtl.de,mailto:dmarc@rtl.de,9,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc@rtl.de; ruf=mailto:dmarc@rtl.de; adkim=r; aspf=r,v=spf1 ip4:194.12.192.0/19 ip4:193.16.163.16 ip4:193.16.163.17 ip4:62.225.111.138 ip4:89.1.8.0/23 include:_spf.kundenserver.de include:spf.protection.outlook.com include:amazonses.com include:spf1.checkinserver.com include:spf.sendinblue.com ~all,softfail,None,
emojipedia.org,none,None,None,4,51.77.245.91,True,False,v=DMARC1; p=none,v=spf1 include:spf.curated.co include:spf.messagingengine.com ip4:66.111.4.28 ~all,softfail,None,
uwaterloo.ca,none,mailto:postmaster+dmarcrua@uwaterloo.ca,mailto:postmaster+dmarcruf@uwaterloo.ca,3,51.77.245.91,True,False,v=DMARC1; p=none; adkim=s; aspf=s; fo=1; rua=mailto:postmaster+dmarcrua@uwaterloo.ca; ruf=mailto:postmaster+dmarcruf@uwaterloo.ca,v=spf1 exists:%{i}.spf.hc503-62.ca.iphmx.com ip4:129.97.0.0/16 include:ca05._spf.brightspace.com include:spf.protection.outlook.com ~all,softfail,None,
facemojikeyboard.com,,None,None,1,51.77.245.91,True,False,,v=spf1 include:amazonses.com ~all,softfail,None,
adweek.com,none,mailto:dmarc_agg@vali.email,None,8,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;,v=spf1 a mx ip4:63.247.178.131 include:spf.protection.outlook.com include:mxsmtp.sendpulse.com include:_spf.salesforce.com include:u715846.wl097.sendgrid.net include:45569962.spf02.hubspotemail.net ~all,softfail,None,
tfl.gov.uk,none,"mailto:dmarc-rua@csirt.tfl.gov.uk!30m,mailto:m5nVV1dzUts@dmarc-rua.mailcheck.service.ncsc.gov.uk",mailto:dmarc-ruf@csirt.tfl.gov.uk!30m,1,51.77.245.91,False,False,"v=DMARC1; p=none; sp=none; rua=mailto:dmarc-rua@csirt.tfl.gov.uk!30m,mailto:m5nVV1dzUts@dmarc-rua.mailcheck.service.ncsc.gov.uk; ruf=mailto:dmarc-ruf@csirt.tfl.gov.uk!30m; pct=100; ri=86400",v=spf1 redirect=spf.tfl.gov.uk,softfail,None,
es.io,none,"mailto:dmarc@elastic.co,mailto:dmarc_agg@vali.email",None,1,51.77.245.91,False,False,"v=DMARC1; p=none; rua=mailto:dmarc@elastic.co,mailto:dmarc_agg@vali.email;",v=spf1 mx ~all,softfail,None,
japantimes.co.jp,none,None,None,6,51.77.245.91,True,False,v=DMARC1; p=none,v=spf1  +ip4:52.199.201.172 +ip4:54.65.41.140 +ip4:50.56.113.200 +ip4:52.192.48.178 +ip4:52.198.58.73 +ip4:54.92.1.143 +ip4:153.127.53.24 +ip4:54.150.202.78 +ip4:54.248.16.180 +ip4:54.238.200.210 include:_spf.google.com include:spf.japantimes.co.jp ~all,softfail,None,
vedomosti.ru,none,None,None,5,51.77.245.91,True,False,v=DMARC1; p=none; sp=none;,v=spf1 ip4:5.188.113.62 ip4:5.188.113.124 include:lancloud.ru include:_spf.mlsend.com ~all,softfail,None,
chip.de,,None,None,3,51.77.245.91,True,False,,v=spf1 mx include:_spf.general.transactional-mail-a.com include:spf.protection.outlook.com ~all,softfail,None,
ec-lyon.fr,,None,None,1,51.77.245.91,False,False,,v=spf1 redirect=spf.ec-lyon.fr,softfail,None,
yomiuri.co.jp,,None,None,1,51.77.245.91,True,False,,v=spf1 +ip4:124.215.208.112/29 +ip4:61.127.199.48/29 include:8681351.spf06.hubspotemail.net ~all,softfail,None,
imageshack.com,,None,None,4,51.77.245.91,True,False,,v=spf1 ip4:208.94.0.68 ip4:208.94.0.103 include:_spf.google.com ~all exp=diag.spf.imageshack.com,softfail,None,
chosun.com,none,None,None,6,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 ip4:43.202.28.16 ip4:52.78.179.24 ip4:112.175.255.152 ip4:54.180.75.126 ip4:13.209.170.240 ip4:3.34.159.154 ip4:203.255.103.240 ip4:203.255.103.141 ip4:203.255.103.142 include:_spfa.chosun.com include:_spf.google.com include:mail.stibee.com ~all,softfail,None,
cdn-cookieyes.com,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.efwd.registrar-servers.com ~all,softfail,None,
bell-labs.com,none,None,None,4,51.77.245.91,True,False,v=DMARC1;p=none;pct=100,v=spf1 include:spf.protection.outlook.com include:_spf1.nokia.com include:mktomail.com include:amazonses.com ~all,softfail,None,
smartclip.net,,None,None,7,51.77.245.91,True,False,,v=spf1 a mx ip4:54.194.29.183 include:mailgun.org ~all,softfail,None,
msu.ru,none,None,None,0,51.77.245.91,False,False,v=DMARC1; p=none; aspf=r; sp=none,v=spf1 ip4:93.180.0.0/18 ip4:188.44.32.0/19 ip4:212.16.0.33 ip6:2a00:f480:0::/48 ~all,softfail,None,
wondershare.com,none,None,None,6,51.77.245.91,True,False,v=DMARC1;p=none,v=spf1 include:spf.mxhichina.com include:mail.zendesk.com include:aspmx.pardot.com ~all,softfail,None,
techlab-cdn.com,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.improvmx.com ~all,softfail,None,
samsungads.com,,None,None,2,51.77.245.91,True,False,,v=spf1 include:aspmx.pardot.com ~all,softfail,None,
minepi.com,,None,None,5,51.77.245.91,True,False,,v=spf1 include:_spf.atlassian.net include:_spf.google.com ~all,softfail,None,
hbs.edu,none,mailto:re+nzdeoemcot0@dmarc.postmarkapp.com,None,8,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:re+nzdeoemcot0@dmarc.postmarkapp.com; sp=none; aspf=r;,v=spf1 ip4:199.94.19.0/24 ip4:199.94.20.0/24 ip4:128.103.0.0/16 ip4:198.245.85.88 ip4:3.236.169.128/27 ip4:3.236.67.96/27 include:spf.protection.outlook.com include:spf2.hbs.edu ~all,softfail,None,
prweb.com,none,mailto:dmarc@prweb.com,None,1,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@prweb.com,v=spf1 include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email ~all,softfail,None,
umass.edu,none,mailto:45cdd40a45@rua.easydmarc.us,mailto:45cdd40a45@ruf.easydmarc.us,8,51.77.245.91,True,False,v=DMARC1;p=none;rua=mailto:45cdd40a45@rua.easydmarc.us;ruf=mailto:45cdd40a45@ruf.easydmarc.us;fo=1;,v=spf1 include:_spf.umass_edu._d.easydmarc.pro ~all,softfail,None,
dnspod.com,,None,None,8,51.77.245.91,True,False,,v=spf1 include:spf.mail.qq.com ~all,softfail,None,
dev.to,none,None,None,9,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 a mx include:_spf.google.com include:sendgrid.net include:servers.mcsv.net include:shops.shopify.com ~all,softfail,None,
ibscorp.ru,none,None,None,0,51.77.245.91,False,False,v=DMARC1; p=none,v=spf1 ip4:217.74.47.220 ip4:217.74.47.221 ip4:217.74.47.145 ip4:217.74.47.27 ip4:217.74.47.28 ~all,softfail,None,
exs.pl,,None,None,1,51.77.245.91,False,False,,v=spf1 redirect=_spf.onnetwork.tv,softfail,None,
omni.ru,,None,None,4,51.77.245.91,True,False,,v=spf1 a:ndmx371.omni.ru ip4:85.10.255.118 include:_spf.google.com ~all,softfail,None,
aliexpress.ru,,None,None,6,51.77.245.91,True,False,,v=spf1 include:spf1.staff.mail.aliyun.com include:_spf.google.com ~all,softfail,None,
wandera.com,none,mailto:re+wj5a4mz9r6j@dmarc.postmarkapp.com,mailto:dmarc@wandera.com,3,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; adkim=r; aspf=r; pct=100; rf=afrf; rua=mailto:re+wj5a4mz9r6j@dmarc.postmarkapp.com; sp=none; ruf=mailto:dmarc@wandera.com,v=spf1 include:_spf.google.com ~all,softfail,None,
fraunhofer.de,none,mailto:rua@dmarc.fraunhofer.de,mailto:ruf@dmarc.fraunhofer.de,1,51.77.245.91,False,False,v=DMARC1;p=none;sp=none;aspf=r;adkim=r;pct=100;fo=0;rua=mailto:rua@dmarc.fraunhofer.de;ruf=mailto:ruf@dmarc.fraunhofer.de;,v=spf1 redirect=_spf.fraunhofer.de,softfail,None,
e-recht24.de,none,mailto:dmarc@e-recht24.de,None,9,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@e-recht24.de,v=spf1 a mx include:spf.server-he.de include:spf.brevo.com ~all,softfail,None,
apkpure.com,none,None,None,4,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:zoho.com ~all,softfail,None,
dotmetrics.net,,None,None,6,51.77.245.91,True,False,,v=spf1 a mx ip4:89.201.164.2 ip4:141.138.12.208 ip4:141.138.12.188 ip4:141.138.14.38 ip4:185.46.34.101 include:amazonses.com include:_spf.google.com ~all,softfail,None,
maticooads.com,none,mailto:mailauth-reports@qq.com,None,8,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:mailauth-reports@qq.com,v=spf1 include:spf.mail.qq.com ~all,softfail,None,
cnrs.fr,none,mailto:rapport@dmarc.cnrs.fr,None,1,51.77.245.91,False,False,v=DMARC1;p=none;sp=none;rua=mailto:rapport@dmarc.cnrs.fr,v=spf1 redirect=spf.cnrs.fr,softfail,None,
lycos.com,none,None,None,1,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 ip4:209.202.249.0/24 ip4:209.202.250.0/24 ip4:209.202.245.201 ip4:209.202.245.202 ip4:209.202.245.203 ip4:209.202.246.0/24 include:_spf.hostedemail.com ~all,softfail,None,
estadao.com.br,none,mailto:dmarc@mailinblue.com!10m,mailto:dmarc@mailinblue.com!10m,5,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:dmarc@mailinblue.com!10m; ruf=mailto:dmarc@mailinblue.com!10m; rf=afrf; pct=100; ri=86400,v=spf1 include:estspf.estadao.com.br ip4:200.185.145.57 ip4:200.185.30.66 ip4:200.185.30.67 ip4:200.185.30.0/24 ip4:34.23.30.107 include:spf.sendinblue.com include:_spf.google.com ~all,softfail,None,
radiofrance.fr,,None,None,2,51.77.245.91,True,False,,v=spf1 include:sendgrid.net ~all,softfail,None,
virginia.gov,none,mailto:rua.dmarc@vita.virginia.gov,mailto:ruf.dmarc@vita.virginia.gov,5,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:rua.dmarc@vita.virginia.gov; ruf=mailto:ruf.dmarc@vita.virginia.gov; fo=1:d:s,v=spf1 ip4:68.232.130.44 ip4:68.232.135.206 ip4:68.232.141.193 ip4:216.71.146.165 ip4:166.67.73.136 ip4:166.67.73.137 ip4:166.67.73.138 include:_spf.google.com include:_spf.msg.virginia.gov ~all,softfail,None,
syncthing.net,none,None,None,6,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:spf.protection.outlook.com include:mailgun.org ~all,softfail,None,
kia.com,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,10,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:spf1.kia.com include:spf2.kia.com include:spf3.kia.com include:spf4.kia.com include:spf5.kia.com include:_spf.edrive-valet.com include:spf.protection.outlook.com include:amazonses.com include:_spfblocka.toast.com ip4:5.183.217.111 ~all,softfail,None,
iu.edu,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,2,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com include:_spf.qualtrics.com ~all,softfail,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
bluecava.com,,None,None,3,51.77.245.91,True,False,,v=spf1 include:_spf.google.com ~all,softfail,None,
nominaltechno.com,,None,None,1,51.77.245.91,False,False,,v=spf1 redirect=_spf.yandex.net,softfail,None,
adtidy.org,,None,None,7,51.77.245.91,True,False,,v=spf1 include:_spf.elasticemail.com include:amazonses.com include:mail.zendesk.com include:_spf.google.com ~all,softfail,None,
ou.edu,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,9,51.77.245.91,True,False,v=DMARC1;p=none;fo=1;rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:spf.protection.outlook.com include:_tuf-spf.touchnet.com include:_spf.qualtrics.com include:aspmx.pardot.com include:servers.mcsv.net include:mail.zendesk.com ip4:67.231.145.144 include:sendgrid.net ip4:168.245.25.116 ip4:148.59.100.16/28 ip4:129.15.42.13 ip4:52.86.188.131 ip4:54.236.128.150 ip4:54.236.109.30 ip4:64.72.147.142 ip4:208.86.201.61 ip4:216.37.17.227 ip4:64.72.147.23 ip4:35.80.141.6 ip4:44.229.121.55 ip4:148.59.100.16/28 ~all,softfail,None,
nextdns.io,,None,None,4,51.77.245.91,True,False,,v=spf1 include:_spf.google.com include:mail.zendesk.com ~all,softfail,None,
zlib.net,,None,None,0,51.77.245.91,False,False,,v=spf1 +mx +a +ip4:68.66.224.49 ~all,softfail,None,
quad9.net,,None,None,6,51.77.245.91,True,False,,v=spf1 a mx include:_spf.quad9.net include:mail.zendesk.com include:servers.mcsv.net include:stspg-customer.com ~all,softfail,None,
zscalerbeta.net,,None,None,0,51.77.245.91,False,False,,v=spf1 ip4:165.225.44.202/31 ip4:216.218.133.227 ip4:165.225.4.98 ~all,softfail,None,
trulia.com,none,mailto:00db9-7704@rua.dmarc.emailanalyst.com,mailto:00db9-7704@ruf.dmarc.emailanalyst.com,6,51.77.245.91,True,False,v=DMARC1; p=none; sp=none ; rua=mailto:00db9-7704@rua.dmarc.emailanalyst.com; ruf=mailto:00db9-7704@ruf.dmarc.emailanalyst.com; fo=1,v=spf1 ip4:50.31.58.167 ip4:198.176.43.0/24 include:spf.protection.outlook.com include:mail.zendesk.com a:zgateway.zuora.com include:_spf.google.com ~all,softfail,None,
wallpapers.com,,None,None,2,51.77.245.91,False,False,,v=spf1 ip4:161.35.224.139 a mx ~all,softfail,None,
snigelweb.com,none,mailto:admin@snigelweb.com,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:admin@snigelweb.com;,v=spf1 include:_spf.google.com ~all,softfail,None,
foreignpolicy.com,none,"mailto:446d9d87a8ba43e28cae8b36d229cf57@dmarc-reports.cloudflare.net,mailto:itadmin@foreignpolicy.com",mailto:itadmin@foreignpolicy.com,9,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:446d9d87a8ba43e28cae8b36d229cf57@dmarc-reports.cloudflare.net,mailto:itadmin@foreignpolicy.com; ruf=mailto:itadmin@foreignpolicy.com; fo=1; adkim=r; aspf=r; pct=100; rf=afrf; ri=86400; sp=quarantine",v=spf1 include:aspmx.sailthru.com include:spf.protection.outlook.com ip4:96.46.139.184/30 ip4:66.44.94.122 include:_spf.google.com include:_spf.salesforce.com include:spf.mandrillapp.com include:amazonses.com ~all,softfail,None,
thenextweb.com,none,mailto:dmarc@ft.com,None,9,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; adkim=r; aspf=r; rua=mailto:dmarc@ft.com,v=spf1 include:_spf.google.com include:_spf.thenextweb.com include:sendgrid.net include:servers.mcsv.net  include:spf2.azavista.com include:7066311.spf04.hubspotemail.net ~all,softfail,None,
lightboxcdn.com,,None,None,5,51.77.245.91,True,False,,v=spf1 include:mailgun.org ~all,softfail,None,
swr.de,none,mailto:dmarcra@swrarc.net,None,2,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:dmarcra@swrarc.net; sp=none; aspf=r;,v=spf1 include:_spf.swr.de ~all,softfail,None,
reference.com,,None,None,1,51.77.245.91,False,False,,v=spf1 redirect=ask.com,softfail,None,
boutell.co.uk,,None,None,0,51.77.245.91,False,False,,v=spf1 ip4:77.72.2.19 +a +mx +include:relay.k.io ~all,softfail,None,
lastampa.it,none,mailto:dmarc_agg@vali.email,None,6,51.77.245.91,True,True,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;,v=spf1 mx ptr ip4:178.23.254.18 ip4:178.23.248.0/24 include:t.contactlab.it include:musvc.com include:spf.protection.outlook.com include:spf-smtp.kataweb.it ~all,softfail,None,
msn.cn,,None,None,2,51.77.245.91,True,False,,v=spf1 include:hotmail.com ~all,softfail,None,
iol.co.za,none,mailto:dmarc-reports@iol.co.za,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc-reports@iol.co.za,v=spf1 include:_spf.google.com ~all,softfail,None,
proxmox.com,,None,None,3,51.77.245.91,False,True,,v=spf1 a mx ptr ip4:79.133.36.241/28 ip4:212.224.123.65/29 ip4:212.186.127.178/28 ip4:51.91.38.32/27 ip4:66.70.154.80/29 ip4:94.136.29.234/30 ip4:94.136.29.96/27 ip6:2a01:7e0:0:424::/64 ip6:2a02:ab8:308::/48 ~all,softfail,None,
asics.com,none,"mailto:4540467b6d3e780@rep.dmarcanalyzer.com, mailto:dmarc_agg@vali.email",mailto:4540467b6d3e780@for.dmarcanalyzer.com,1,51.77.245.91,False,False,"v=DMARC1; p=none; rua=mailto:4540467b6d3e780@rep.dmarcanalyzer.com, mailto:dmarc_agg@vali.email; ruf=mailto:4540467b6d3e780@for.dmarcanalyzer.com; fo=1;",v=spf1 redirect=87skt5k1._spf._d.mim.ec,softfail,None,
boutell.com,none,None,None,2,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rf=afrf; pct=100; ri=86400,v=spf1 ip4:149.255.62.42 include:relay.thundermail.uk +a +mx +ip4:149.255.58.71 ~all,softfail,None,
diigo.com,,None,None,6,51.77.245.91,False,False,,v=spf1 mx a:mail4.diigo.com a:mail3.diigo.com a:mail5.diigo.com a:mail6.diigo.com mx:gmail.com ip4:54.191.20.111 ip4:54.191.82.220 ip4:54.201.55.105 ip4:216.237.119.210 ip4:72.26.232.209 ip4:72.26.232.205 ~all,softfail,None,
greenhouse.io,none,mailto:vgdvcioz@ag.dmarcian.com,None,9,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:vgdvcioz@ag.dmarcian.com,v=spf1 include:_spf.google.com include:_spf.salesforce.com include:mail.zendesk.com include:mktomail.com include:mg-spf.greenhouse.io include:servers.mcsv.net ip4:63.118.22.37/32 ~all,softfail,None,
imo.im,,None,None,4,51.77.245.91,True,False,,v=spf1 include:mg-spf.greenhouse.io include:_spf.google.com ~all,softfail,None,
eldiario.es,none,None,None,5,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:_spf.google.com include:servers.mcsv.net include:mail.zendesk.com ~all,softfail,None,
flingo.tv,,None,None,4,51.77.245.91,True,False,,v=spf1 include:_spf.google.com include:mail.zendesk.com ~all,softfail,None,
trouble-free.net,,None,None,2,51.77.245.91,False,False,,v=spf1 a mx ip6:2604:a00:1:1601::/64 ip4:66.45.240.195 ip4:66.45.243.106/28 ip4:66.45.228.0/24 ip4:66.45.237.50/28 ~all,softfail,None,
therealreal.com,none,mailto:rvesjye01c@rua.mailauth-us.ironscales.com,mailto:rvesjye01c@ruf.mailauth-us.ironscales.com,6,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:rvesjye01c@rua.mailauth-us.ironscales.com; ruf=mailto:rvesjye01c@ruf.mailauth-us.ironscales.com; fo=1;,v=spf1 include:7hsiheqvg9.spf.mailauth-us.ironscales.com ~all,softfail,None,
spectrum.net,,None,None,0,51.77.245.91,False,False,,v=spf1 ip4:72.183.83.140 ip4:76.85.250.140 ip4:72.31.122.83 ip4:75.180.154.140 ip4:64.209.227.0/24 ip4:68.114.188.0/22 ip4:47.43.20.0/24 ip4:47.43.16.0/23 ip4:142.136.234.0/23 ~all,softfail,None,
ad-tech.ru,none,mailto:postmaster@ad-tech.ru,mailto:postmaster@ad-tech.ru,0,51.77.245.91,False,False,v=DMARC1; p=none; sp=none; fo=0; adkim=r; aspf=r; pct=100; rf=afrf; ri=86400; rua=mailto:postmaster@ad-tech.ru; ruf=mailto:postmaster@ad-tech.ru,v=spf1 ip4:46.243.205.203/32 ~all,softfail,None,
ana.co.jp,none,mailto:c9ria99rnl@rua.powerdmarc.com,mailto:c9ria99rnl@ruf.powerdmarc.com,8,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:c9ria99rnl@rua.powerdmarc.com; ruf=mailto:c9ria99rnl@ruf.powerdmarc.com; fo=1;,v=spf1 +ip4:210.231.106.160/27 include:_spf.google.com +ip4:118.103.91.0/25 +ip4:54.199.183.220 +ip4:54.199.184.14 +ip4:54.199.210.117 +ip4:202.143.69.192/26 include:_spf.salesforce.com +ip4:18.182.142.199 +ip4:18.178.160.229 +ip4:52.196.115.187 +ip4:54.169.249.172 +ip4:13.229.166.177 include:spf_c.oraclecloud.com +ip4:35.72.252.73 ~all,softfail,None,
gta5-mods.com,,None,None,5,51.77.245.91,True,False,,v=spf1 include:mailgun.org ip4:77.72.2.138 ~all,softfail,None,
vnn.vn,,None,None,4,51.77.245.91,True,False,,v=spf1 a mx include:spf.vnptemail.vn ~all,softfail,None,
warthunder.com,none,mailto:dmarc@devops.gaijin.net,mailto:dmarc@devops.gaijin.net,5,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:dmarc@devops.gaijin.net; ruf=mailto:dmarc@devops.gaijin.net; fo=1,v=spf1 a mx include:spf.sendsay.ru include:mailers.gaijin.net include:mail-relay.gaijin.net ip4:91.230.61.139 ~all,softfail,None,
sportskeeda.com,none,mailto:admin@sportskeeda.com,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:admin@sportskeeda.com; pct=10;,v=spf1 include:_spf.google.com ~all,softfail,None,
canadiantire.ca,none,None,None,7,51.77.245.91,True,False,v=DMARC1;p=none,v=spf1 a:mt01.cimondemand.com ip4:205.210.17.0/24 ip4:199.71.113.0/24 ip4:199.202.144.0/23 ip4:104.194.16.0/22 ip4:104.194.28.0/22 ip6:2620:192::/36 include:spf.gomoxie.cloud include:spf.protection.outlook.com include:shops.shopify.com ~all,softfail,None,
usg.edu,none,mailto:dmarcagg@usg.edu,mailto:dmarcfor@usg.edu,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarcagg@usg.edu; ruf=mailto:dmarcfor@usg.edu; pct=100; fo=1,v=spf1 ip4:168.25.0.0/16 ip4:168.24.0.0/16 ip4:131.144.7.204/30 ip4:168.16.64.150 ip4:74.84.145.40 ip4:74.84.145.39 include:spf.protection.outlook.com include:servers.mcsv.net include:stspg-customer.com ~all,softfail,None,
project-limelight.com,,None,None,3,51.77.245.91,True,False,,v=spf1 include:_spf.google.com ~all,softfail,None,
pchome.com.tw,none,None,None,6,51.77.245.91,True,False,v=DMARC1; p=none;pct=1; adkim=r; aspf=r,v=spf1 ip4:220.130.120.0/24 ip4:210.61.128.0/24 ip4:219.87.131.229 ip4:107.167.189.138 ip4:104.155.195.40 include:epaper.com.tw include:mailgun.org ~all,softfail,None,
tribunnews.com,,None,None,4,51.77.245.91,True,False,,v=spf1 include:spf.mailjet.com include:_spf.google.com ~all,softfail,None,
sbcglobal.net,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,4,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:_ipspf.yahoo.com ~all,softfail,None,
prf.hn,,None,None,3,51.77.245.91,True,False,,v=spf1 include:_spf.google.com ~all,softfail,None,
worldometers.info,,None,None,0,51.77.245.91,False,False,,v=spf1 +a +mx +ip4:170.249.202.146 +ip4:170.249.202.150 +include:spf.mailjet.com ~all,softfail,None,
vkusvill.ru,,None,None,2,51.77.245.91,True,False,,v=spf1 +a +mx include:_spf.yandex.net ip4:94.79.19.40 ip4:195.133.70.173 ip4:45.10.243.130 ip4:5.35.40.162 ~all,softfail,None,
