Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
seekingalpha.com,quarantine,mailto:rua@dmarc.seekingalpha.com,mailto:ruf@dmarc.seekingalpha.com,8,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:rua@dmarc.seekingalpha.com; ruf=mailto:ruf@dmarc.seekingalpha.com;,v=spf1 include:sendgrid.net include:_spf.google.com include:spf.tipalti.com include:aspmx.sailthru.com include:139754362.spf04.hubspotemail.net ip4:23.21.109.197 ip4:213.8.129.250 -all,fail,None,
comodoca.com,quarantine,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;,v=spf1 mx include:spf.protection.outlook.com include:spf.mandrillapp.com include:_spf.salesforce.com include:spf-0097fb02.pphosted.com ip4:91.199.212.0/24 ip4:91.209.196.0/24 ip4:91.212.12.0/24 ip6:2a0e:ac00::/32 -all,fail,None,
ubereats.com,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine,v=spf1 -all,fail,None,
gitbook.io,quarantine,mailto:johan@gitbook.io,mailto:johan@gitbook.io,8,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:johan@gitbook.io; ruf=mailto:johan@gitbook.io; fo=1; pct=100,v=spf1 a mx include:_spf.google.com include:sendgrid.net include:stspg-customer.com -all,fail,None,
wps.cn,quarantine,mailto:wps@wps.cn,mailto:wps@wps.cn,3,51.77.245.91,True,False,v=DMARC1;p=quarantine;fo=1;ruf=mailto:wps@wps.cn;rua=mailto:wps@wps.cn,v=spf1 include:spf-a.ksomail.com include:spf-b.ksomail.com -all,fail,None,
vdsina.ru,quarantine,None,None,4,51.77.245.91,True,False,v=DMARC1; p=quarantine; rf=afrf; ri=86400; adkim=r; aspf=s; pct=100; sp=none,v=spf1 mx ip4:109.234.33.30 ip4:185.231.152.236 ip4:109.234.33.38 ip4:185.231.152.252 ip4:185.231.152.233 include:_spf.google.com -all,fail,None,
avg.com,quarantine,"mailto:xwxaf-9347@rua.dmarc.emailanalyst.com,mailto:dmarc-reports@avg.com","mailto:xwxaf-9347@ruf.dmarc.emailanalyst.com,mailto:dmarc-forensic@avg.com",8,51.77.245.91,True,False,"v=DMARC1; p=quarantine; sp=quarantine; rua=mailto:xwxaf-9347@rua.dmarc.emailanalyst.com,mailto:dmarc-reports@avg.com; ruf=mailto:xwxaf-9347@ruf.dmarc.emailanalyst.com,mailto:dmarc-forensic@avg.com; adkim=r; aspf=r; ri=86400; fo=1; pct=100;",v=spf1 include:_netblocks.google.com include:_netblocks2.google.com include:_netblocks3.google.com include:digitalrivercontent.net exists:%{i}._spf.mta.salesforce.com include:ex3.avg.com include:_spf.qualtrics.com include:spf.protection.outlook.com ip4:52.222.75.85 ip4:52.222.89.228 ip4:160.1.62.192 ip4:52.61.91.9 ip4:15.200.21.50 ip4:15.200.201.185 ip4:15.200.44.248 ip4:52.222.73.83 ip4:52.222.62.51 ip4:52.222.73.120/32 -all,fail,None,
heapanalytics.com,quarantine,mailto:postmaster@heapanalytics.com,None,8,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:postmaster@heapanalytics.com; fo=1; pct=100;,v=spf1 include:sendgrid.net include:_spf.google.com include:mktomail.com include:mg-spf.greenhouse.io include:mail.zendesk.com -all,fail,None,
carfax.com,quarantine,"mailto:dmarc_reports@carfax.com, mailto:carfax@us.cp-dmarc.com","mailto:dmarc_reports@carfax.com, mailto:carfax@us.cp-dmarc.com",9,51.77.245.91,True,False,"v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_reports@carfax.com, mailto:carfax@us.cp-dmarc.com; ruf=mailto:dmarc_reports@carfax.com, mailto:carfax@us.cp-dmarc.com; sp=none; ri=86400",v=spf1 ip4:40.114.51.96 ip4:64.193.21.0/24 ip4:166.90.97.0/24 ip4:216.117.25.0/24 ip4:216.117.92.0/24 ip4:216.117.105.0/24 ip4:20.242.10.187/32 include:mktomail.com include:service-now.com include:_spf.salesforce.com include:spf.protection.outlook.com include:carfax.us -all,fail,None,
drugs.com,quarantine,mailto:re+58068cfbdcf5@inbound.dmarcdigests.com,mailto:postmaster@drugs.com,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:re+58068cfbdcf5@inbound.dmarcdigests.com; ruf=mailto:postmaster@drugs.com;,v=spf1 a:list.drugs.com include:amazonses.com include:_spf.google.com include:mail.zendesk.com -all,fail,None,
hpdaas.com,quarantine,mailto:dmarc@hpdaas.com,None,1,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@hpdaas.com,v=spf1 include:amazonses.com -all,fail,None,
ponyexpress.tech,quarantine,mailto:boig_dmarc1@ponyexpress.ru,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:boig_dmarc1@ponyexpress.ru,v=spf1 +mx -all,fail,None,
unisoc.com,quarantine,mailto:dcrep@unisoc.com,mailto:DcRepF@unisoc.com,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:dcrep@unisoc.com;ruf=mailto:DcRepF@unisoc.com; fo=0,v=spf1 ip4:222.66.158.135 ip4:116.228.149.50 ip4:210.13.81.30 ip4:183.178.87.196 ip4:183.178.87.197 -all,fail,None,
sgnic.sg,quarantine,mailto:dmarc@sgnic.sg,mailto:dmarc@sgnic.sg,4,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@sgnic.sg; ruf=mailto:dmarc@sgnic.sg; fo=1,v=spf1 ip4:123.100.252.160/27 ip4:203.117.191.16/28 ip4:203.119.78.0/24 ip4:202.46.123.150 ip4:18.138.111.200 ip4:52.74.237.123 ip4:18.139.146.23 include:spf.protection.outlook.com include:amazonses.com include:_spf.atlassian.net -all,fail,None,
cia.gov,quarantine,mailto:demarcreports@uce.cia.gov,mailto:demarcfailures@uce.cia.gov,1,51.77.245.91,False,False,v=DMARC1; p=quarantine; sp=quarantine; pct=100; rua=mailto:demarcreports@uce.cia.gov; ruf=mailto:demarcfailures@uce.cia.gov; ri=86400; aspf=s; adkim=s; fo=1,v=spf1 mx -all,fail,None,
microfocus.com,quarantine,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,1,51.77.245.91,True,False,v=DMARC1;p=quarantine;fo=1;ri=3600;rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com -all,fail,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
tanium.com,quarantine,mailto:dmarc_rua@emaildefense.proofpoint.com,"mailto:dmarc_ruf@emaildefense.proofpoint.com,mailto:dmarc@tanium.com",1,51.77.245.91,True,False,"v=DMARC1; p=quarantine; sp=none; pct=100; aspf=r; fo=1; ri=3600; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,mailto:dmarc@tanium.com;",v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com -all,fail,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
virustotal.com,quarantine,mailto:mailauth-reports@google.com,None,7,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=quarantine; rua=mailto:mailauth-reports@google.com,v=spf1 include:_spf.google.com include:_spf.zdsys.com include:mail.zendesk.com include:2567647.spf07.hubspotemail.net -all,fail,None,
dreamstime.com,quarantine,mailto:dmarc-reports@dreamstime.com,mailto:dmarc-reports@dreamstime.com,1,51.77.245.91,False,False,v=DMARC1; p=quarantine; adkim=r; aspf=r; rua=mailto:dmarc-reports@dreamstime.com; ruf=mailto:dmarc-reports@dreamstime.com,v=spf1 mx ip4:52.116.7.192/27 ip4:52.117.50.96/28 ip6:2607:f0d0:2702:142::/64 -all,fail,None,
quillbot.com,quarantine,mailto:developer@quillbot.com,None,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:developer@quillbot.com,v=spf1 include:_spf.google.com include:sendgrid.net include:mail.zendesk.com -all,fail,None,
identrust.com,quarantine,mailto:identrustdmarc@identrust.com,None,4,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:identrustdmarc@identrust.com;,v=spf1 include:spf.tmes.trendmicro.com  include:spf.protection.outlook.com -all,fail,None,
breitbart.com,quarantine,mailto:dmarc@breitbart.com,None,5,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@breitbart.com,v=spf1 +mx include:emailsrvr.com include:spf.mtasv.net include:email.prnewswire.com include:spf.protection.outlook.com ip4:66.70.185.172 -all,fail,None,
ipcc.ch,quarantine,mailto:jbaidya@wmo.int,mailto:jbaidya@wmo.int,1,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=quarantine; rua=mailto:jbaidya@wmo.int; ruf=mailto:jbaidya@wmo.int; pct=100; fo=1;,v=spf1 include:spf.protection.outlook.com -all,fail,None,
iea.org,quarantine,mailto:mailincidentreport@iea.org,mailto:mailincidentreport@iea.org,10,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:mailincidentreport@iea.org; ruf=mailto:mailincidentreport@iea.org; fo=1;,v=spf1 include:mailgun.org include:spf.protection.outlook.com mx a:rhino.iea.org a:vismgmx01.iea.org a:vismgmx02.iea.org ip4:84.14.234.128/26 ip4:62.70.39.128/27 ip4:95.142.102.0/25 ip4:78.41.129.9 ip4:149.72.148.104 ip4:168.245.42.189 -all,fail,None,
prestashop.com,quarantine,mailto:dmarcag@prestashop.com,mailto:dmarcag@prestashop.com,8,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarcag@prestashop.com; ruf=mailto:dmarcag@prestashop.com; rf=afrf; fo=0:1:d:s; pct=100; ri=3600; adkim=r; aspf=r; sp=quarantine,v=spf1 a mx include:spf-gen.prestashop.net include:spf.mailjet.com include:_spf.google.com include:mail.zendesk.com -all,fail,None,
seek.com.au,quarantine,mailto:BfJu69lyST@dmarc.inboxmonster.com,None,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:BfJu69lyST@dmarc.inboxmonster.com; pct=100,v=spf1 include:corp.spf.seek.com.au a:noti.spf.seek.com.au -all,fail,None,
br.de,quarantine,mailto:dmarc@br.de,mailto:dmarc@br.de,3,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@br.de; ruf=mailto:dmarc@br.de;,v=spf1 mx ip4:40.103.0.0/16 ip4:206.191.224.0/19 ip4:23.103.224.0/19 ip4:91.217.141.0/25 ip4:185.118.144.91 ip4:194.187.160.72 ip4:195.244.102.234 ip4:185.118.144.89 ip4:155.56.222.0/26 ip4:178.77.121.128/26 ip4:194.187.160.104 ip4:194.187.160.96 ip4:194.187.160.118 ip4:62.157.200.131 ip4:93.191.164.0/24 include:spf.crsend.com include:spf.protection.outlook.com -all,fail,None,
likee.video,quarantine,mailto:spf-dmarc@bigo.sg,mailto:spf-dmarc@bigo.sg,1,51.77.245.91,True,False,v=DMARC1; p=quarantine; fo=s; ruf=mailto:spf-dmarc@bigo.sg; rua=mailto:spf-dmarc@bigo.sg,v=spf1 include:spf.bigo.sg -all,fail,None,
lunalabs.io,quarantine,mailto:dmarc_agg@vali.email,None,8,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email,v=spf1 include:_spf.google.com include:mailgun.org -all,fail,None,
atom.com,quarantine,"mailto:150616962a1e46e8bc93cbdfb38fdffc@dmarc-reports.cloudflare.net,mailto:ea1422efa133.a@dmarcinput.com",mailto:ea1422efa133.f@dmarcinput.com,3,51.77.245.91,True,False,"v=DMARC1; p=quarantine; rua=mailto:150616962a1e46e8bc93cbdfb38fdffc@dmarc-reports.cloudflare.net,mailto:ea1422efa133.a@dmarcinput.com; ruf=mailto:ea1422efa133.f@dmarcinput.com; fo=1",v=spf1 include:spf0.spf.atom.com -all,fail,None,
wolfram.com,quarantine,mailto:postmaster@wolfram.com,mailto:dmarc@wolfram.com,4,51.77.245.91,True,False,v=DMARC1;p=quarantine;adkim=r;aspf=r;rua=mailto:postmaster@wolfram.com;ruf=mailto:dmarc@wolfram.com,v=spf1 mx ip4:140.177.61.16 ip4:140.177.7.254 ip4:140.177.33.36 a:relay.wolfram.com a:mailhub.wolfram.com include:infosec-spf.wolfram.com -all,fail,None,
mariadb.org,quarantine,mailto:dmarc@mariadb.org,None,8,51.77.245.91,True,False,v=DMARC1;p=quarantine;sp=quarantine;rua=mailto:dmarc@mariadb.org;aspf=r;adkim=r,v=spf1 mx a a:jira.mariadb.org ip4:34.70.47.92/32 ip4:194.136.193.154/32 include:_spf.google.com include:sendgrid.net -all,fail,None,
nj.com,quarantine,mailto:xnnzrak0@ag.dmarcian.com,mailto:xnnzrak0@fr.dmarcian.com,5,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:xnnzrak0@ag.dmarcian.com; ruf=mailto:xnnzrak0@fr.dmarcian.com; fo=1;,v=spf1 include:spf.protection.outlook.com include:aspmx.sailthru.com include:spf.mandrillapp.com include:_affiliate.advancelocal.com -all,fail,None,
mysterium.network,quarantine,mailto:0195d95d4473658@rep.dmarcanalyzer.com,mailto:0195d95d4473658@for.dmarcanalyzer.com,3,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:0195d95d4473658@rep.dmarcanalyzer.com; ruf=mailto:0195d95d4473658@for.dmarcanalyzer.com; pct=100; fo=1;,v=spf1 include:_spf.google.com -all,fail,None,
sproutsocial.com,quarantine,mailto:6bd0bfcf@mxtoolbox.dmarc-report.com,mailto:6bd0bfcf@forensics.dmarc-report.com,8,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:6bd0bfcf@mxtoolbox.dmarc-report.com; ruf=mailto:6bd0bfcf@forensics.dmarc-report.com; aspf=r;,v=spf1 include:mail.zendesk.com include:6cb9ee.workshop-spf.net include:_spf.salesforce.com include:_spf.google.com ip4:167.89.16.0/24 ip4:13.111.63.123 ip4:216.74.162.13 ip4:216.74.162.14 include:stspg-customer.com -all,fail,None,
eurodns.com,quarantine,mailto:j9ylwzb7@ag.eu.dmarcian.com,None,3,51.77.245.91,True,False,v=DMARC1;p=quarantine;pct=100;rua=mailto:j9ylwzb7@ag.eu.dmarcian.com;rf=afrf,v=spf1 a mx ip4:80.92.65.0/24 ip4:80.92.66.160 ip4:80.92.90.100 include:spf.protection.outlook.com -all,fail,None,
remotepc.com,quarantine,"mailto:agari-data@rua.agari.com,mailto:dmarc@remotepc.com,mailto:dmarc_agg@vali.email","mailto:agari-data@ruf.agari.com,mailto:dmarc@remotepc.com,mailto:dmarc_agg@vali.email",3,51.77.245.91,True,False,"v=DMARC1; p=quarantine; fo=1; rua=mailto:agari-data@rua.agari.com,mailto:dmarc@remotepc.com,mailto:dmarc_agg@vali.email; ruf=mailto:agari-data@ruf.agari.com,mailto:dmarc@remotepc.com,mailto:dmarc_agg@vali.email",v=spf1 ip4:64.14.192.226 ip4:8.23.245.9 ip4:72.26.124.60 ip4:64.90.202.6 ip4:64.90.202.245 ip4:64.90.202.200 ip4:198.2.131.140 ip4:148.66.233.32 ip4:148.66.234.220 ip4:216.87.70.4 ip4:64.90.202.246 ip4:148.51.233.244 ip4:148.51.233.148 include:_spf.google.com -all,fail,None,
barrons.com,quarantine,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,9,51.77.245.91,True,False,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 ip4:68.232.128.0/19 ip4:205.203.96.0/19 ip4:205.203.128.0/19 ip4:63.240.101.0/24 ip4:208.144.115.0/24 ip4:192.135.189.20 ip4:63.87.107.0/24 include:_spf.google.com include:spf-00596a01.pphosted.com include:aspmx.sailthru.com include:_spf.salesforce.com ip4:5.61.117.96/28 include:nw027.com include:spf-00596a03.pphosted.com -all,fail,None,
mercurynews.com,quarantine,None,None,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=20,v=spf1 include:_spf.google.com include:_spfbang.digitalfirstmedia.com include:amazonses.com include:spf.clearslide.com -all,fail,None,
amazon.nl,quarantine,mailto:report@dmarc.amazon.com,mailto:report@dmarc.amazon.com,5,51.77.245.91,True,False,v=DMARC1;p=quarantine;pct=100;rua=mailto:report@dmarc.amazon.com;ruf=mailto:report@dmarc.amazon.com,v=spf1 include:amazon.com -all,fail,None,
sonicwall.com,quarantine,mailto:dmarc-rua@sonicwall.com,mailto:dmarc-ruf@sonicwall.com,7,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc-rua@sonicwall.com; ruf=mailto:dmarc-ruf@sonicwall.com,v=spf1 include:_spf.corp.sonicwall.com include:_spf.salesforce.com include:_spf.aws.sonicwall.com  include:spf.protection.outlook.com include:spf.myconnectwise.net -all,fail,None,
fazenda.gov.br,quarantine,mailto:postmaster@fazenda.gov.br,mailto:postmaster@fazenda.gov.br,2,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=5; rua=mailto:postmaster@fazenda.gov.br; ruf=mailto:postmaster@fazenda.gov.br; fo=1,v=spf1 ip4:161.148.21.192/26 ip4:161.148.50.192/26 ip4:200.152.40.96/32 include:spf.protection.outlook.com include:spf.mlicloud.com -all,fail,None,
leetcode.com,quarantine,None,mailto:spam@leetcode.com,7,51.77.245.91,True,False,v=DMARC1;p=quarantine;pct=100;ruf=mailto:spam@leetcode.com,v=spf1 include:amazonses.com include:_spf.google.com include:mail.zendesk.com include:sendgrid.net -all,fail,None,
abtasty.com,quarantine,mailto:security+dmarc@abtasty.com,mailto:security+dmarc@abtasty.com,8,51.77.245.91,True,False,v=DMARC1;p=quarantine;pct=100;adkim=s;aspf=s;rua=mailto:security+dmarc@abtasty.com;ruf=mailto:security+dmarc@abtasty.com;rf=afrf;ri=86400;fo=1,v=spf1 include:spf.mandrillapp.com include:_spf.google.com include:aspmx.pardot.com  include:servers.mcsv.net include:amazonses.com -all,fail,None,
cnil.fr,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine,v=spf1 ip4:185.24.184.82 ip4:185.24.184.83 ip4:185.24.184.86 ip4:94.125.164.25 ip4:40.113.17.15 ip4:52.148.244.33 ip4:4.233.125.199 ip4:57.128.113.111 ip4:46.18.194.189 ip4:46.18.194.15 ip4:46.18.194.182 ip4:46.18.194.185 ip4:46.18.194.184 ip4:141.94.7.71 ip4:46.18.194.133 ip4:46.18.194.134 ip4:141.94.7.72 ip4:141.94.7.73 -all,fail,None,
livestream.com,quarantine,mailto:0bf8497523a6913@rep.dmarcanalyzer.com,mailto:0bf8497523a6913@for.dmarcanalyzer.com,10,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=none; pct=100; rua=mailto:0bf8497523a6913@rep.dmarcanalyzer.com; ruf=mailto:0bf8497523a6913@for.dmarcanalyzer.com; fo=1;,v=spf1 include:_spf.google.com include:mailgun.org include:servers.mcsv.net include:mail.zendesk.com -all,fail,None,
loopia.se,quarantine,mailto:admin@loopia.se,None,1,51.77.245.91,False,False,v=DMARC1; p=quarantine; sp=quarantine; pct=100; rua=mailto:admin@loopia.se; ri=86400,v=spf1 mx ip4:212.123.41.224/28 ip4:185.26.229.213/32 ip4:93.188.1.208/29 ip6:2a02:250:0:10::/64 -all,fail,None,
highwebmedia.com,quarantine,mailto:9b09a1a27b1c990@rep.dmarcanalyzer.com,mailto:9b09a1a27b1c990@for.dmarcanalyzer.com,3,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:9b09a1a27b1c990@rep.dmarcanalyzer.com; ruf=mailto:9b09a1a27b1c990@for.dmarcanalyzer.com; pct=100; sp=quarantine; fo=0:1:d:s,v=spf1 include:_spf.google.com -all,fail,None,
dnsv.jp,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine,v=spf1 ip4:150.95.10.64/28 ip4:210.157.2.0/29 ip4:210.157.2.8/29 ip4:210.157.2.16/29 -all,fail,None,
reverbnation.com,quarantine,mailto:d9c27693@mxtoolbox.dmarc-report.com,None,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=quarantine; rua=mailto:d9c27693@mxtoolbox.dmarc-report.com; rf=afrf; pct=100; ri=86400,v=spf1 include:_spf.reverbnation.com include:servers.mcsv.net include:transmail.net include:_spf.google.com -all,fail,None,
forticloud.com,quarantine,mailto:dmarc-rua@fortinet.com,None,2,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc-rua@fortinet.com;,v=spf1 ip4:208.91.113.148/32 ip4:154.52.26.94/32 mx include:stspg-customer.com -all,fail,None,
pananames.com,quarantine,None,mailto:dmarc@pananames.com,2,51.77.245.91,False,False,v=DMARC1; p=quarantine; ruf=mailto:dmarc@pananames.com; fo=1,v=spf1 ip4:143.255.158.5/32 ip4:143.255.158.25/32 ip4:78.140.185.142/32 ip4:143.255.157.3/32 ip6:2a00:1178:1:66::2 a mx -all,fail,None,
rixengine.com,quarantine,None,None,2,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=100,v=spf1 include:spf.protection.partner.outlook.cn -all,fail,None,
realme.com,quarantine,mailto:m-adfs@realme.com,mailto:m-adfs@realme.com,6,51.77.245.91,True,False,v=DMARC1; p=quarantine;ruf=mailto:m-adfs@realme.com; rua=mailto:m-adfs@realme.com,v=spf1 include:spf.protection.outlook.com include:spf.realme.com include:spf1.realme.com include:spf2.realme.com include:spf3.realme.com include:spf4.realme.com -all,fail,None,
amazon.ae,quarantine,mailto:report@dmarc.amazon.com,mailto:report@dmarc.amazon.com,5,51.77.245.91,True,False,v=DMARC1;p=quarantine;pct=100;rua=mailto:report@dmarc.amazon.com;ruf=mailto:report@dmarc.amazon.com,v=spf1 include:amazon.com -all,fail,None,
terabox.com,quarantine,mailto:dmarc@terabox.com,mailto:dmarc@terabox.com,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@terabox.com; ruf=mailto:dmarc@terabox.com,v=spf1 include:mailgun.org include:spf.protection.outlook.com -all,fail,None,
unfccc.int,quarantine,mailto:dmarc@unfccc.int,None,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@unfccc.int; adkim=r; aspf=r,v=spf1 include:spf.protection.outlook.com include:spf.constantcontact.com a:b.spf.service-now.com a:c.spf.service-now.com a:d.spf.service-now.com ip4:18.168.51.200 ip4:18.168.140.58 mx -all,fail,None,
vaticannews.va,quarantine,mailto:dmarc.report@spc.va,None,5,51.77.245.91,False,False,v=DMARC1;p=quarantine;rua=mailto:dmarc.report@spc.va;fo=1,v=spf1 mx a:mail.spc.va a:mxgw-master.spc.va a:mxgw-01.spc.va a:mxgw-02.spc.va -all,fail,None,
uniview.com,quarantine,None,None,3,51.77.245.91,True,False,v=DMARC1; p=quarantine;,v=spf1 include:_s.corp-email.com -all,fail,None,
rapidssl.com,quarantine,mailto:dmarc@rapidssl.com,mailto:dmarc@rapidssl.com,4,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@rapidssl.com; ruf=mailto:dmarc@rapidssl.com;,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com a:mail.digicert.com ip4:69.58.183.55/32 ip4:34.213.233.92/32 ip4:52.37.154.10/32 ip4:216.168.247.10 -all,fail,None,
lahuashanbx.com,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine;,v=spf1 -all,fail,None,
kompas.com,quarantine,mailto:kmn.notification@kompas.com,mailto:kmn.notification@kompas.com,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:kmn.notification@kompas.com; ruf=mailto:kmn.notification@kompas.com; fo=1; pct=100; adkim=s; aspf=s,v=spf1 a mx ip4:18.136.63.198 ip4:202.146.3.250 ip4:202.146.3.244 include:spf.protection.outlook.com include:spf.mailjet.com include:ncapp02.com -all,fail,None,
arbeitsagentur.de,quarantine,mailto:dmarcreports@arbeitsagentur.de,None,0,51.77.245.91,False,False,v=DMARC1;p=quarantine;sp=quarantine;pct=100;aspf=s;adkim=r;rua=mailto:dmarcreports@arbeitsagentur.de,v=spf1 ip4:195.88.116.0/23 ip4:195.244.113.60/32 -all,fail,None,
farpost.ru,quarantine,None,None,1,51.77.245.91,False,False,v=DMARC1;p=quarantine,v=spf1 redirect=_spf.farpost.ru,fail,None,
gitee.com,quarantine,mailto:liminghua@oschina.cn,mailto:liminghua@oschina.cn,4,51.77.245.91,True,False,v=DMARC1;p=quarantine;pct=50;rua=mailto:liminghua@oschina.cn;ruf=mailto:liminghua@oschina.cn,v=spf1 include:spf.qiye.aliyun.com -all,fail,None,
securly.com,quarantine,mailto:re+72f6513a5b11@inbound.dmarcdigests.com,mailto:dmarc@securly.com,9,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=1; rua=mailto:re+72f6513a5b11@inbound.dmarcdigests.com; ruf=mailto:dmarc@securly.com; aspf=r; adkim=r,v=spf1 include:_spf.google.com include:amazonses.com include:20180325.spf04.hubspotemail.net include:_spf.salesforce.com include:mg-spf.greenhouse.io include:_spf.psm.knowbe4.com -all,fail,None,
cloud.ru,quarantine,mailto:quarantine.dmarc@cloud.ru,mailto:quarantine.dmarc@cloud.ru,2,51.77.245.91,False,False,v=DMARC1; p=quarantine; sp=quarantine; rua=mailto:quarantine.dmarc@cloud.ru; ruf=mailto:quarantine.dmarc@cloud.ru; fo=1,v=spf1 a:mx02.cloud.ru a:ksmg.sbercloud.ru -all,fail,None,
joinmassive.com,quarantine,"mailto:db1534c0@in.mailhardener.com,mailto:5fb2f9cb1dace@ag.dmarcly.com",mailto:5fb2f9cb1dace@fo.dmarcly.com,9,51.77.245.91,True,False,"v=DMARC1; p=quarantine; sp=quarantine; rua=mailto:db1534c0@in.mailhardener.com,mailto:5fb2f9cb1dace@ag.dmarcly.com; ruf=mailto:5fb2f9cb1dace@fo.dmarcly.com",v=spf1 include:43784510.spf01.hubspotemail.net include:_u.joinmassive.com._spf.dmarcly.com include:_spf.firebasemail.com -all,fail,None,
mango.com,quarantine,mailto:dmarc_agg@vali.email,None,10,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:dmarc_agg@vali.email; fo=1,v=spf1 include:_spf1.mango.com include:servers.mcsv.net include:spf.protection.outlook.com include:amazonses.com include:serenamail.com include:_spf.salesforce.com include:sendgrid.net -all,fail,None,
usp.br,quarantine,mailto:dmarc_rua@usp.br,mailto:dmarc_ruf@usp.br,4,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc_rua@usp.br; ruf=mailto:dmarc_ruf@usp.br; sp=none; pct=10; ri=86400,v=spf1 include:_redesusp.usp.br include:_spf.google.com -all,fail,None,
www.gov.pl,quarantine,mailto:dmarc@coi.gov.pl,mailto:security@coi.gov.pl,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@coi.gov.pl; ruf=mailto:security@coi.gov.pl,v=spf1 ip4:194.181.92.103 ip4:194.181.92.104 ip4:194.181.92.105 ip4:193.59.100.29 ip4:185.32.48.241/32 -all,fail,None,
