Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
centrum.cz,none,mailto:dmarc@centrum.cz,mailto:dmarcf@centrum.cz,1,51.77.245.91,False,False,v=DMARC1; p=none; rua=mailto:dmarc@centrum.cz; ruf=mailto:dmarcf@centrum.cz,v=spf1 redirect=_spf.centrum.cz,neutral,None,
on3.com,none,mailto:dmarc-reports@on3.com,mailto:dmarc-reports@on3.com,5,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc-reports@on3.com; ruf=mailto:dmarc-reports@on3.com; fo=1;,v=spf1 a mx include:_spf.mlsend.com include:amazonses.com include:aspmx.sailthru.com ?all,neutral,None,
mosmedzdrav.ru,,None,None,2,51.77.245.91,False,False,,v=spf1 mx a ip4:178.208.149.35,neutral,None,
sniffies.com,none,mailto:contact@sniffies.com,None,1,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:contact@sniffies.com,v=spf1 include:mail.zendesk.com ?all,neutral,None,
tailwindcss.com,none,mailto:51c9dcb29189459b9b6a2c6e5f118521@dmarc-reports.cloudflare.net,None,2,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:51c9dcb29189459b9b6a2c6e5f118521@dmarc-reports.cloudflare.net; pct=100,v=spf1 include:spf.messagingengine.com include:helpscoutemail.com ?all,neutral,None,
pornone.com,,None,None,2,51.77.245.91,False,False,,v=spf1 a mx ip4:198.89.45.0/24,neutral,None,
hk01.com,none,None,None,4,51.77.245.91,True,False,v=DMARC1; p=none,v=spf1 include:_spf.google.com include:servers.mcsv.net ?all,neutral,None,
servedbyadbutler.com,,None,None,3,51.77.245.91,False,True,,v=spf1 a mx ptr ip4:142.179.103.56 ip4:216.127.38.98/28 ip4:64.69.78.68 ip4:64.69.78.69 ip4:64.69.78.70 ip4:64.69.78.71 ip4:216.127.47.204 ip4:216.127.47.205,neutral,None,
thermofisher.com,none,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,7,51.77.245.91,True,False,v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com include:_spf-a.thermofisher.com include:mail.zendesk.com include:spf.protection.outlook.com include:_spf.qualtrics.com a:c.spf.service-now.com a:b.spf.service-now.com ip4:148.163.148.140 ip4:208.86.201.75 ip4:64.58.143.30 ip4:64.58.43.31 ip4:64.58.43.32 ip4:64.58.43.33 ip4:64.58.43.34 ip4:64.58.43.35 ip4:64.58.43.36 ip4:64.58.43.37 ip4:64.58.43.38 ip4:64.58.43.39 ?all,neutral,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
qa-analytics.com,,None,None,0,51.77.245.91,False,False,,v=spf1 +a +mx ?all,neutral,None,
whiterabbitpress.com,,None,None,0,51.77.245.91,False,False,,v=spf1 +a +mx +ip4:108.166.28.144 +include:_spf.google.com +include:cmail1.com +include:DESK.COM ?all,neutral,None,
poder360.com.br,none,None,None,5,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:servers.mcsv.net include:spf.mandrillapp.com include:_spf.google.com ?all,neutral,None,
kuleuven.be,none,mailto:dmarc@kuleuven.be,mailto:dmarcruf@kuleuven.be,4,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@kuleuven.be; ruf=mailto:dmarcruf@kuleuven.be; fo=0:d; adkim=r; aspf=r,v=spf1 include:_spf.kuleuven.be ?all,neutral,None,
yorku.ca,none,mailto:dmarc@yorku.ca,None,7,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@yorku.ca,v=spf1 include:spf.protection.outlook.com include:aspmx.pardot.com include:spf.york-prod.catalyst-ca.net include:outboundmail.convio.net include:_spf.salesforce.com ip4:130.63.0.0/16 ?all,neutral,None,
neal.fun,none,mailto:rua@dmarc.brevo.com,None,4,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:rua@dmarc.brevo.com,v=spf1 include:_spf.mlsend.com a mx include:_spf.mlsend.com ?all,neutral,None,
sponichi.co.jp,,None,None,2,51.77.245.91,True,False,,v=spf1 include:spf.securemx.jp ip4:203.183.216.45 include:amazonses.com ?all,neutral,None,
elnacional.cat,none,None,None,1,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:spf.mandrillapp.com ?all,neutral,None,
huawei.ru,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.mandrillapp.com ?all,neutral,None,
haproxy.org,,None,None,1,51.77.245.91,False,False,,v=spf1 a ip4:37.58.153.207 ip4:51.15.8.218 ?all,neutral,None,
3movs.com,,None,None,0,51.77.245.91,False,False,,v=spf1 ip4:82.97.206.0/24 ip4:92.38.179.128/26 ?all,neutral,None,
grafana.net,none,"mailto:grc@grafana.com,mailto:dmarc_agg@vali.email",mailto:grc@grafana.com,14,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:grc@grafana.com,mailto:dmarc_agg@vali.email; ruf=mailto:grc@grafana.com; fo=1;",v=spf1 include:UniversalSPF.org ?include:x.UniversalSPF.org mx include:_spf.google.com include:amazonses.com include:smtp.groovehq.com include:mailgun.org ?all,neutral,None,
ok.xxx,,None,None,2,51.77.245.91,False,False,,v=spf1 mx a:mail.zdmedia.cz ip4:185.75.76.2/32 ?all,neutral,None,
amx1.net,none,mailto:admin@amxrtb.com,None,1,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:admin@amxrtb.com,v=spf1 include:spf.messagingengine.com ?all,neutral,None,
windowsphone.com,none,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,2,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:rua@dmarc.microsoft; ruf=mailto:ruf@dmarc.microsoft; fo=1,v=spf1 include:_spf-ssg-a.microsoft.com,neutral,None,
beeg.porn,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.messagingengine.com ?all,neutral,None,
theyarehuge.com,none,None,None,4,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 a include:_spf.smtp.advancedhosters.com ?all,neutral,None,
urdupoint.com,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.mandrillapp.com ?all,neutral,None,
dnspod.cn,,None,None,8,51.77.245.91,True,False,,v=spf1 ip4:119.180.24.194 include:spf.mail.qq.com ?all,neutral,None,
eitaa.com,,None,None,1,51.77.245.91,False,False,,v=spf1 ip4:2.189.58.42/32 ip4:185.142.156.52/32 ip6:2a07:4280:0:48:0:0:0:82/128 mx ?all,neutral,None,
net.hr,,None,None,1,51.77.245.91,False,False,,v=spf1 redirect=_spf.centrum.cz,neutral,None,
mjedge.net,none,None,None,2,51.77.245.91,False,False,v=DMARC1; p=none;,v=spf1 a mx ?all,neutral,None,
statnews.com,none,mailto:dmarc-reports@statnews.com,mailto:dmarc-forensics@statnews.com,6,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc-reports@statnews.com; ruf=mailto:dmarc-forensics@statnews.com; fo=1,v=spf1 a mx include:spfa.cpmails.com ip4:50.203.72.0/24 ip4:66.151.183.0/24 ip4:198.115.64.0/24 ip4:198.115.68.0/22 ip4:198.115.72.0/21 ip4:198.115.66.0/23 ip4:198.115.80.0/21 ip4:198.115.65.0/24 include:_spf.google.com ?all,neutral,None,
ntvspor.net,,None,None,2,51.77.245.91,False,False,,v=spf1 a mx ip4:92.45.105.234 ip4:92.45.105.37 ip4:92.45.105.40,neutral,None,
about.google,none,mailto:mailauth-reports@google.com,None,0,51.77.245.91,False,False,v=DMARC1; p=none; rua=mailto:mailauth-reports@google.com,v=spf1 ?all,neutral,None,
perfectgirls.xxx,,None,None,2,51.77.245.91,False,False,,v=spf1 mx a:mail.zdmedia.cz ip4:185.75.76.2/32 ?all,neutral,None,
1gb.ru,,None,None,0,51.77.245.91,False,False,,v=spf1 ip4:81.176.69.0/24 ip4:81.176.224.0/21 ip4:81.177.0.0/19 ip4:81.177.128.0/18 ip4:81.177.174.0/23 ip4:94.249.128.0/17 ip4:5.175.225.0/24 ip4:5.230.195.0/24 ip4:5.231.192.0/19 ?all,neutral,None,
kriesi.at,,None,None,2,51.77.245.91,False,False,,v=spf1 mx a ?all,neutral,None,
abadis.ir,none,"mailto:info@abadis.ir,mailto:support@abadis.ir,mailto:admin@abadis.ir",None,2,51.77.245.91,False,False,"v=DMARC1; p=none; rua=mailto:info@abadis.ir,mailto:support@abadis.ir,mailto:admin@abadis.ir;",v=spf1 a mx ip4:5.61.26.71,neutral,None,
charentelibre.fr,none,mailto:dmarc@sudouest.fr,None,7,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@sudouest.fr,v=spf1 include:_spf.google.com include:spf.mailjet.com include:spf.sendinblue.com include:_spfededoc.idline.fr include:ses.echobox.com ?all,neutral,None,
languagetool.org,,None,None,10,51.77.245.91,True,False,,v=spf1 mx a include:mailbox.org include:spf.mailjet.com include:spf.discoursehosting.com include:spf.nl2go.com ?all,neutral,None,
hello.porn,,None,None,2,51.77.245.91,False,False,,v=spf1 mx a:mail.zdmedia.cz ip4:185.75.76.2/32 ?all,neutral,None,
ok.porn,,None,None,2,51.77.245.91,False,False,,v=spf1 mx a:mail.zdmedia.cz ip4:185.75.76.2/32 ?all,neutral,None,
adelaide.edu.au,none,mailto:fa495f63b52e803@rep.dmarcanalyzer.com,mailto:fa495f63b52e803@for.dmarcanalyzer.com,8,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:fa495f63b52e803@rep.dmarcanalyzer.com; ruf=mailto:fa495f63b52e803@for.dmarcanalyzer.com; fo=1;,v=spf1 include:amazonses.com include:_spf.createsend.com include:_spf.mlsend.com include:au._netblocks.mimecast.com include:spf1.fraedom.com include:performind.com include:ap.rp.oracleemaildelivery.com ip4:129.127.0.0/16 ?all,neutral,None,
rawstory.com,none,mailto:dmarc@rawstory.com,mailto:dmarc@rawstory.com,1,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc@rawstory.com; ruf=mailto:dmarc@rawstory.com; fo=1; pct=33;,v=spf1 include:spf.mandrillapp.com ?all,neutral,None,
kabutan.jp,none,mailto:dmarc_agg@vali.email,None,1,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email,v=spf1 include:mail.zendesk.com ?all,neutral,None,
redwap.tv,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.messagingengine.com ?all,neutral,None,
googlecode.com,none,mailto:mailauth-reports@google.com,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:mailauth-reports@google.com,v=spf1 include:_spf.google.com ?all,neutral,None,
apuestasroyal.com,none,None,None,1,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:spf.mailjet.com ?all,neutral,None,
umontreal.ca,none,mailto:securite_incident@Udemontreal.onmicrosoft.com,mailto:securite_incident@Udemontreal.onmicrosoft.com,8,51.77.245.91,True,False,v=DMARC1; p=none; pct=100; rua=mailto:securite_incident@Udemontreal.onmicrosoft.com; ruf=mailto:securite_incident@Udemontreal.onmicrosoft.com; fo=1,v=spf1 mx include:spf.protection.outlook.com include:servers.mcsv.net include:spf.cyberimpact.com include:helpscoutemail.com include:md02.com include:spf1.umontreal.ca ip4:132.204.246.0/24 ip4:132.204.13.0/24 ip4:132.204.9.0/24 ip4:52.242.21.185 ?all,neutral,None,
djangoproject.com,,None,None,3,51.77.245.91,True,False,,v=spf1 include:_spf.google.com ?all,neutral,None,
ucar.edu,none,mailto:postmaster@ucar.edu,None,6,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:postmaster@ucar.edu,v=spf1 ip4:128.117.0.0/16 ip4:192.43.244.0/24 ip4:192.52.106.0/24 ip4:128.171.190.0/25 ip4:72.253.68.192/26 ip4:67.220.127.252/32 mx include:_spf.google.com include:servers.mcsv.net include:bfdeb8.workshop-spf.net ?all,neutral,None,
uni-koeln.de,none,mailto:postmaster-dmarc@uni-koeln.de,mailto:postmaster-dmarc@uni-koeln.de,1,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:postmaster-dmarc@uni-koeln.de; ruf=mailto:postmaster-dmarc@uni-koeln.de;  fo=d; adkim=r; aspf=r; pct=100; sp=none,v=spf1 ip4:134.95.0.0/16 ip4:109.69.68.140 ip6:2a00:a200::/48 include:agenturserver.de ?all,neutral,None,
technorati.com,,None,None,3,51.77.245.91,True,False,,v=spf1 mx ip4:208.66.64.0/22 include:sendgrid.net,neutral,None,
gazetasp.com.br,,None,None,2,51.77.245.91,True,False,,v=spf1 include:_spf.locaweb.com.br ?all,neutral,None,
javsek.net,,None,None,0,51.77.245.91,False,False,,v=spf1,neutral,None,
tenjin.io,none,None,None,4,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:_spf.google.com include:4079671.spf08.hubspotemail.net,neutral,None,
pornstars.tube,,None,None,2,51.77.245.91,False,False,,v=spf1 mx a:mail.zdmedia.cz ip4:185.75.76.2/32 ?all,neutral,None,
d-deltanet.com,none,mailto:infra@d-deltanet.com,None,2,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:infra@d-deltanet.com,v=spf1 ip4:61.114.186.55 ip4:61.114.186.48 ip4:61.114.186.49 ip4:61.114.186.50 ip4:61.114.186.51 ip4:61.114.186.52 ip4:61.114.186.53 include:sendgrid.net ?all,neutral,None,
petel.bg,,None,None,0,51.77.245.91,False,False,,v=spf1 +a +mx +ip4:91.215.216.23 ?all,neutral,None,
zeturf.com,,None,None,4,51.77.245.91,True,False,,v=spf1 mx ip4:78.24.212.96/27 ip4:94.125.60.192/28 ip4:94.125.61.32/28 ip4:62.210.118.96/27 include:_spf.google.com ?all,neutral,None,
tubidy.cool,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.messagingengine.com ?all,neutral,None,
buchstaben.com,,None,None,2,51.77.245.91,False,False,,v=spf1 mx a ?all,neutral,None,
roadsteam.net,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.mailjet.com ?all,neutral,None,
dailykos.com,none,"mailto:dmarc-reports+rua@dailykos.com,mailto:dmarc_agg@dmarc.everest.email,mailto:re+citkhcmh5jm@dmarc.postmarkapp.com","mailto:dmarc-reports+ruf@dailykos.com,mailto:dmarc_fr@dmarc.everest.email",0,51.77.245.91,False,False,"v=DMARC1; p=none; pct=100; rua=mailto:dmarc-reports+rua@dailykos.com,mailto:dmarc_agg@dmarc.everest.email,mailto:re+citkhcmh5jm@dmarc.postmarkapp.com; ruf=mailto:dmarc-reports+ruf@dailykos.com,mailto:dmarc_fr@dmarc.everest.email; sp=none; aspf=r;",v=spf1 +mx +include:_spf.google.com +include:sendgrid.net +a:maila.m3.maas360.com +include:_spf.atlassian.net ?all,neutral,None,
sayouth.mobi,,None,None,6,51.77.245.91,True,False,,v=spf1 mx a include:spf.host-h.net ?all,neutral,None,
alarmnet.com,none,None,None,2,51.77.245.91,True,False,v=DMARC1; p=none,v=spf1 include:spf.mailjet.com mx ip4:199.62.84.36/32 ip4:199.62.84.67/32 ip4:131.201.64.36/32 ip4:131.201.64.67/32 ?all,neutral,None,
gentoo.org,none,None,None,5,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rf=afrf; pct=100; ri=86400,v=spf1 a:smtp.gentoo.org a:lists.gentoo.org a:liststest.gentoo.org include:_netblocks.spf.gentoo.org include:%{l}.%{o}.spf.gentoo.org ?all,neutral,None,
uni-stuttgart.de,,None,None,6,51.77.245.91,True,False,,v=spf1 include:_spf.mxex.uni-stuttgart.de include:_spf.mailrelay.uni-stuttgart.de,neutral,None,
uni-erlangen.de,none,None,None,1,51.77.245.91,False,False,v=DMARC1; p=none,v=spf1 mx ip4:131.188.11.0/26 ip6:2001:638:a000:1025::/64 ?all,neutral,None,
vpngate2.jp,,None,None,0,51.77.245.91,False,False,,v=spf1 ip4:220.216.107.0/24 ip4:27.121.46.0/24 ip4:42.124.0.0/14 ip4:182.171.247.0/24 ip4:114.160.71.0/24 ip4:114.179.18.0/24 ip4:130.158.0.0/16 ip4:49.212.175.0/24 ip4:140.206.86.0/24 ip4:180.153.32.0/24 ip4:54.241.244.126 ip4:54.252.95.5 ?all,neutral,None,
uni-bonn.de,none,mailto:dmarc@uni-bonn.de,None,1,51.77.245.91,False,False,v=DMARC1; p=none; sp=none; adkim=s; aspf=s; rua=mailto:dmarc@uni-bonn.de,v=spf1 redirect=_spf.uni-bonn.de,neutral,None,
mcmaster.ca,none,mailto:ff21ea94@mxtoolbox.dmarc-report.com,mailto:ff21ea94@forensics.dmarc-report.com,1,51.77.245.91,False,False,v=DMARC1; p=none; fo=1; rua=mailto:ff21ea94@mxtoolbox.dmarc-report.com; ruf=mailto:ff21ea94@forensics.dmarc-report.com,v=spf1 redirect=mcmaster.ca.hosted.spf-report.com,neutral,None,
plyr.io,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.messagingengine.com ?all,neutral,None,
yinzcam.com,,None,None,3,51.77.245.91,True,False,,v=spf1 a mx include:_spf.mlsend.com ?all,neutral,None,
mydomain.com,,None,None,2,51.77.245.91,True,False,,v=spf1 include:registrarmail.net include:_spf.hostedemail.com ip4:38.113.1.0/24,neutral,None,
dotvndns.com,,None,None,2,51.77.245.91,False,False,,v=spf1 ip4:27.0.13.50 ip4:27.0.13.51 ip4:112.213.93.30 ip4:112.213.82.0/24 a mx ?all,neutral,None,
avplayer.com,none,None,None,1,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:spf.mandrillapp.com ?all,neutral,None,
delfi.lv,none,None,mailto:dmarc@delfi.lv,6,51.77.245.91,True,False,v=DMARC1;p=none;adkim=r;ruf=mailto:dmarc@delfi.lv,v=spf1 ip4:91.234.200.57/32 ip4:168.245.12.109 ip4:159.223.89.16/32 ip4:142.93.236.195/32 include:sendsmaily.info include:smlypro.info include:spf.protection.outlook.com include:spf.mandrillapp.com include:servers.mcsv.net include:amazonses.com ?all,neutral,None,
bittor.pw,,None,None,2,51.77.245.91,True,False,,v=spf1 include:_incspfcheck.mailspike.net ?all,neutral,None,
colibriwp.com,none,"mailto:postmaster@colibriwp.com,mailto:dmarc@mailinblue.com!10m,mailto:dmarc@mailinblue.com!10m",None,7,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:postmaster@colibriwp.com,mailto:dmarc@mailinblue.com!10m,mailto:dmarc@mailinblue.com!10m; rf=afrf; pct=100; ri=86400",v=spf1 include:servers.mcsv.net include:spf.sendinblue.com include:helpscoutemail.com include:_spf.google.com mx ?all,neutral,None,
esxdos.org,,None,None,4,51.77.245.91,True,False,,v=spf1 ip4:185.194.90.10 include:relay.k.io a mx ip4:178.18.116.70 ?all,neutral,None,
vanitycore.co,,None,None,2,51.77.245.91,True,False,,v=spf1 include:_incspfcheck.mailspike.net ?all,neutral,None,
umbc.edu,none,"mailto:umbc@us.cp-dmarc.com,mailto:postmaster+dmarcruf@umbc.edu","mailto:umbc@us.cp-dmarc.com,mailto:postmaster+dmarcrua@umbc.edu",6,51.77.245.91,True,False,"v=DMARC1; p=none; sp=none; ruf=mailto:umbc@us.cp-dmarc.com,mailto:postmaster+dmarcrua@umbc.edu; rua=mailto:umbc@us.cp-dmarc.com,mailto:postmaster+dmarcruf@umbc.edu",v=spf1 ip4:176.31.145.254 ip4:130.85.0.0/16 ip4:34.194.230.233 ip4:34.230.107.215 include:_spf.google.com include:mh.blackboard.com include:spf.protection.outlook.com include:_spf.academicworks.com ?all,neutral,None,
ajay.app,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.messagingengine.com ?all,neutral,None,
msstate.edu,none,"mailto:0364902a@mxtoolbox.dmarc-report.com,mailto:dmarc-report@msstate.edu,mailto:a.oxc205lm@sdmarc.net","mailto:0364902a@forensics.dmarc-report.com,mailto:dmarc-report@msstate.edu",3,51.77.245.91,True,False,"v=DMARC1; p=none; pct=100; rua=mailto:0364902a@mxtoolbox.dmarc-report.com,mailto:dmarc-report@msstate.edu,mailto:a.oxc205lm@sdmarc.net; ruf=mailto:0364902a@forensics.dmarc-report.com,mailto:dmarc-report@msstate.edu; rf=afrf; aspf=r; adkim=r;",v=spf1 ip4:130.18.0.0/16 exists:%{i}.spf.hc3512-62.iphmx.com include:servers.mcsv.net include:spf.protection.outlook.com ?all,neutral,None,
netfirms.com,,None,None,7,51.77.245.91,True,False,,v=spf1 ip4:38.113.1.0/24 ip4:38.113.20.0/24 ip4:12.45.243.128/26 ip4:65.254.224.0/19 ip4:209.17.115.0/24 ip4:64.69.218.0/24 include:spf.protection.outlook.com include:registrarmail.net include:_spf.hostedemail.com include:_spf.salesforce.com include:spf.websitewelcome.com include:eig.spf.a.cloudfilter.net ?all,neutral,None,
skyegloup.com,,None,None,2,51.77.245.91,True,False,,v=spf1 include:_mailcust.gandi.net ?all,neutral,None,
uni-freiburg.de,,None,None,1,51.77.245.91,False,False,,v=spf1 redirect=_spf.uni-freiburg.de,neutral,None,
tomsk.ru,,None,None,2,51.77.245.91,False,False,,v=spf1 a mx ?all,neutral,None,
free-tracker.ga,,None,None,2,51.77.245.91,True,False,,v=spf1 include:_incspfcheck.mailspike.net ?all,neutral,None,
richardsw.club,,None,None,2,51.77.245.91,True,False,,v=spf1 include:_incspfcheck.mailspike.net ?all,neutral,None,
desmoinesregister.com,,None,None,5,51.77.245.91,True,False,,v=spf1 include:spf.mandrillapp.com include:spf.gannett.com include:cust-spf.exacttarget.com include:spf.extole.io ?all,neutral,None,
hs.fi,none,mailto:dmarc-rua@sanoma.com,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc-rua@sanoma.com; fo=1;,v=spf1 ip4:158.127.0.0/16 ip4:205.201.128.0/20 ip4:198.2.128.0/18 include:spf.protection.outlook.com include:amazonses.com include:spf.mailjet.com ?all,neutral,None,
gaijinent.com,none,mailto:dmarc@devops.gaijin.net,mailto:dmarc@devops.gaijin.net,3,51.77.245.91,True,False,v=DMARC1; p=none; sp=none; rua=mailto:dmarc@devops.gaijin.net; ruf=mailto:dmarc@devops.gaijin.net; fo=1,v=spf1 a mx ip4:91.230.60.58 ip4:188.42.48.81 ip4:94.159.6.90 ip4:188.127.242.210 ip4:109.188.73.81 ip4:188.127.244.130 include:mail-relay.gaijin.net ip4:91.230.61.139 ?all,neutral,None,
ntnu.no,none,mailto:dmarc_rua@it.ntnu.no,None,1,51.77.245.91,False,False,v=DMARC1; p=none; rua=mailto:dmarc_rua@it.ntnu.no;,v=spf1 redirect=_spf.ntnu.no,neutral,None,
chai.ml,,None,None,2,51.77.245.91,True,False,,v=spf1 include:spf.messagingengine.com include:mail.zendesk.com ?all,neutral,None,
ololosh.space,,None,None,2,51.77.245.91,True,False,,v=spf1 include:_incspfcheck.mailspike.net ?all,neutral,None,
imgbox.com,,None,None,7,51.77.245.91,True,False,,v=spf1 mx a:mail.imgbox.com include:sendgrid.net include:aspmx.googlemail.com include:spf.mailjet.com ?all,neutral,None,
rubetek.com,none,mailto:bitrix_corp@rubetek.com,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:bitrix_corp@rubetek.com,v=spf1 include:spf.smtp.bz ip4:188.120.240.36/32 ip4:83.220.174.72/32 ip4:84.252.138.100/32 redirect=_spf.yandex.net ?all,neutral,None,
leet-tracker.moe,,None,None,2,51.77.245.91,True,False,,v=spf1 include:_incspfcheck.mailspike.net ?all,neutral,None,
lesnumeriques.com,,None,None,4,51.77.245.91,True,False,,v=spf1 include:spf.mailjet.com ip4:185.140.47.146 ip4:95.131.141.80/28 include:_spf.google.com ?all,neutral,None,
loreal.com,none,"mailto:c9c44bc67c38449bb161a9bacf2e19b9@dmarc-reports.cloudflare.net,mailto:dmarc@loreal.com,mailto:tnoff9hr@ag.eu.dmarcadvisor.com,mailto:dmarc_rua@emaildefense.proofpoint.com",mailto:dmarc_ruf@emaildefense.proofpoint.com,3,51.77.245.91,True,False,"v=DMARC1; p=none; sp=reject; rua=mailto:c9c44bc67c38449bb161a9bacf2e19b9@dmarc-reports.cloudflare.net,mailto:dmarc@loreal.com,mailto:tnoff9hr@ag.eu.dmarcadvisor.com,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; aspf=s;",v=spf1 mx:loreal.com include:spf.protection.outlook.com include:spf-002fa101.pphosted.com ip4:81.255.154.127 ip4:81.255.155.127 ip4:4.180.104.182 ?all,neutral,None,
bitsdujour.com,none,None,None,2,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 include:amazonses.com include:spf.dynect.net ?all,neutral,None,
mymodernmet.com,none,mailto:5b944eaebfe04b13b3764d04e000dcc1@dmarc-reports.cloudflare.net,None,4,51.77.245.91,True,False,v=DMARC1;  p=none; rua=mailto:5b944eaebfe04b13b3764d04e000dcc1@dmarc-reports.cloudflare.net,v=spf1 a mx include:_spf.mlsend.com include:servers.mcsv.net ?all,neutral,None,
ip.sb,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.messagingengine.com ?all,neutral,None,
sitejabber.com,none,"mailto:re+kq4jnqcwxwp@dmarc.postmarkapp.com,mailto:tech.evgenii@gmail.com",None,2,51.77.245.91,False,False,"v=DMARC1; p=none; pct=100; rua=mailto:re+kq4jnqcwxwp@dmarc.postmarkapp.com,mailto:tech.evgenii@gmail.com; sp=none; aspf=r; adkim=r",v=spf1 mx a ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16,neutral,None,
recept-na-zivot.sk,,None,None,3,51.77.245.91,True,False,,v=spf1 a mx include:_spf.m1.websupport.sk ?all,neutral,None,
online.fr,none,None,None,1,51.77.245.91,True,False,v=DMARC1;p=none;adkim=r;aspf=r;sp=none,v=spf1 include:_spf.free.fr ?all,neutral,None,
casinist.com,,None,None,4,51.77.245.91,True,False,,v=spf1 a:sender.casinist.com include:_spf.google.com +a +mx ?all,neutral,None,
tailtarget.com,,None,None,1,51.77.245.91,True,False,,v=spf1 include:servers.mcsv.net ?all,neutral,None,
transmit.live,none,mailto:admin@transmit.live,None,5,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:admin@transmit.live; pct=100; fo=1,v=spf1 include:_spf.google.com include:amazonses.com include:spf.mandrillapp.com ?all,neutral,None,
whatwg.org,,None,None,1,51.77.245.91,True,False,,v=spf1 include:spf.messagingengine.com ?all,neutral,None,
krebsonsecurity.com,,None,None,2,51.77.245.91,False,False,,v=spf1 ip4:198.251.81.28 a mx ?all,neutral,None,
tu-darmstadt.de,,None,None,1,51.77.245.91,True,False,,v=spf1 include:_spf.tu-darmstadt.de ?all,neutral,None,
tranny.one,none,None,None,5,51.77.245.91,True,False,v=DMARC1; p=none;,v=spf1 a include:_spf.mailersend.net include:_spf.smtp.advancedhosters.com ?all,neutral,None,
hypotheses.org,,None,None,1,51.77.245.91,False,False,,v=spf1 mx,neutral,None,
antagus.de,,None,None,2,51.77.245.91,False,False,,v=spf1 a mx ip4:83.243.59.0/25 ip4:193.254.189.128/25 ip6:2a00:19e0:3009:9ee::10/64 ?all,neutral,None,
adx1.com,,None,None,1,51.77.245.91,False,False,,v=spf1 mx ip4:85.17.124.142 ?all,neutral,None,
