Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
microsoftonline-p.com,reject,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:rua@dmarc.microsoft;ruf=mailto:ruf@dmarc.microsoft;fo=1:s:d,,none,None,
fsapi.com,reject,mailto:dmarc-rua@withsecure.com,None,0,51.77.245.91,False,False,v=DMARC1;p=reject;rua=mailto:dmarc-rua@withsecure.com,v=spf1-all,none,None,
c1.statefarm,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,,none,None,
mstea.ms,reject,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:rua@dmarc.microsoft;ruf=mailto:ruf@dmarc.microsoft;fo=1:s:d,,none,None,
bsky.social,reject,mailto:admin@bsky.app,None,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:admin@bsky.app;,,none,None,
axiom.trade,reject,mailto:founders@axiom.trading,None,0,51.77.245.91,False,False,v=DMARC1; p=reject; pct=100; rua=mailto:founders@axiom.trading;,,none,None,
cortana.ai,reject,mailto:d@rua.agari.com,mailto:d@ruf.agari.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; pct=100; rua=mailto:d@rua.agari.com; ruf=mailto:d@ruf.agari.com; fo=1,,none,None,
jointraining.com,reject,None,None,0,51.77.245.91,False,False,v=DMARC1; p=reject;,,none,None,
ath.cx,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1,,none,None,
bnnbloomberg.ca,reject,mailto:dmarc.rua@bnnbloomberg.ca,mailto:dmarc.ruf@bnnbloomberg.ca,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:dmarc.rua@bnnbloomberg.ca; ruf=mailto:dmarc.ruf@bnnbloomberg.ca,,none,None,
joinwebinar.com,reject,None,None,0,51.77.245.91,False,False,v=DMARC1; p=reject;,,none,None,
atp.fox,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,,none,None,
s-msn.com,reject,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:rua@dmarc.microsoft;ruf=mailto:ruf@dmarc.microsoft;fo=1:s:d,,none,None,
dazeddigital.com,reject,mailto:no-reply@dazeddigital.com,None,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:no-reply@dazeddigital.com,,none,None,
powerautomate.com,reject,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:rua@dmarc.microsoft;ruf=mailto:ruf@dmarc.microsoft;fo=1:s:d,,none,None,
shopeepay.sg,reject,None,None,0,51.77.245.91,False,False,v=DMARC1; p=reject;,,none,None,
outlook.cn,reject,None,None,0,51.77.245.91,False,False,v=DMARC1; p=reject,,none,None,
gotomeet.me,reject,None,None,0,51.77.245.91,False,False,v=DMARC1; p=reject;,,none,None,
d-53.info,reject,None,None,0,51.77.245.91,False,False,v=DMARC1; p=reject; aspf=s,,none,None,
statefarm.org,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,0,51.77.245.91,False,False,v=DMARC1;p=reject;rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,,none,None,
windows-ppe.net,reject,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:rua@dmarc.microsoft;ruf=mailto:ruf@dmarc.microsoft;fo=1:s:d,,none,None,
level3.net,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,,none,None,
officeppe.com,reject,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:rua@dmarc.microsoft;ruf=mailto:ruf@dmarc.microsoft;fo=1:s:d,,none,None,
vox-cdn.com,reject,mailto:zicaptxt@ag.dmarcian.com,None,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:zicaptxt@ag.dmarcian.com;,,none,None,
skypeforbusiness.com,reject,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:rua@dmarc.microsoft;ruf=mailto:ruf@dmarc.microsoft;fo=1:s:d,,none,None,
windows.us,reject,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:rua@dmarc.microsoft;ruf=mailto:ruf@dmarc.microsoft;fo=1:s:d,,none,None,
yelpcdn.com,reject,mailto:dmarc@yelp.com,mailto:dmarc_fr@yelp.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:dmarc@yelp.com; ruf=mailto:dmarc_fr@yelp.com,,none,None,
mercadoclics.com,reject,"mailto:dmarcrua@mercadolibre.com, mailto:mercadolibre@rua.netcraft.com, mailto:dmarc_agg@vali.email","mailto:dmarcruf@mercadolibre.com,mailto:mercadolibre@ruf.netcraft.com",0,51.77.245.91,False,False,"v=DMARC1; p=reject; rua=mailto:dmarcrua@mercadolibre.com, mailto:mercadolibre@rua.netcraft.com, mailto:dmarc_agg@vali.email; ruf=mailto:dmarcruf@mercadolibre.com,mailto:mercadolibre@ruf.netcraft.com; adkim=s; aspf=r; rf=afrf; pct=100;",,none,None,
sovcloud.cn,reject,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,0,51.77.245.91,False,False,v=DMARC1; p=reject; pct=100; rua=mailto:rua@dmarc.microsoft; ruf=mailto:ruf@dmarc.microsoft; fo=1,,none,None,
thdstatic.com,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1; rf=afrf; pct=100,,none,None,
microsoftmetrics.com,reject,mailto:rua@dmarc.microsoft,mailto:ruf@dmarc.microsoft,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:rua@dmarc.microsoft;ruf=mailto:ruf@dmarc.microsoft;fo=1:s:d,,none,None,
2kct.onl,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,,none,None,
dyndns.info,reject,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1,,none,None,
d-53.net,reject,None,None,0,51.77.245.91,False,False,v=DMARC1; p=reject; aspf=s,,none,None,
aurasvc.io,reject,mailto:601c8d858fd1e@ag.dmarcly.com,mailto:601c8d858fd1e@fo.dmarcly.com,0,51.77.245.91,False,False,v=DMARC1;p=reject;rua=mailto:601c8d858fd1e@ag.dmarcly.com;ruf=mailto:601c8d858fd1e@fo.dmarcly.com;sp=reject;,,none,None,
bidnest.cc,reject,mailto:dmarc_rua@onsecureserver.net,None,0,51.77.245.91,False,False,v=DMARC1; p=reject; adkim=r; aspf=r; rua=mailto:dmarc_rua@onsecureserver.net;,,none,None,
huffingtonpost.ca,reject,mailto:dmarc-yahoo-rua@yahoo-inc.com,None,0,51.77.245.91,False,False,v=DMARC1; p=reject; pct=100; rua=mailto:dmarc-yahoo-rua@yahoo-inc.com;,,none,None,
mimecastcybergraph.com,reject,mailto:a3045a7b8fd4920@rep.dmarcanalyzer.com,mailto:a3045a7b8fd4920@for.dmarcanalyzer.com,0,51.77.245.91,False,False,v=DMARC1; p=reject; sp=reject; rua=mailto:a3045a7b8fd4920@rep.dmarcanalyzer.com; ruf=mailto:a3045a7b8fd4920@for.dmarcanalyzer.com; pct=100; fo=1;,,none,None,
talon-sec.com,reject,mailto:dmarc@talon-sec.com,None,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:dmarc@talon-sec.com; pct=100; adkim=s; aspf=s,,none,None,
appocean.media,reject,mailto:info@appocean.media,None,0,51.77.245.91,False,False,v=DMARC1; p=reject; rua=mailto:info@appocean.media; adkim=s; aspf=s;,,none,None,
