Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
cars.com,quarantine,"mailto:o4skkuz9@ag.dmarcian.com, mailto:dmarc_agg@dmarc.250ok.net, mailto:dmarc_rua@emaildefense.proofpoint.com, mailto:dmarc_agg@vali.email","mailto:o4skkuz9@fr.dmarcian.com, mailto:dmarc_fr@dmarc.250ok.net, mailto:dmarc_ruf@emaildefense.proofpoint.com",10,51.77.245.91,True,False,"v=DMARC1; p=quarantine; sp=quarantine; rua=mailto:o4skkuz9@ag.dmarcian.com, mailto:dmarc_agg@dmarc.250ok.net, mailto:dmarc_rua@emaildefense.proofpoint.com, mailto:dmarc_agg@vali.email; ruf=mailto:o4skkuz9@fr.dmarcian.com, mailto:dmarc_fr@dmarc.250ok.net, mailto:dmarc_ruf@emaildefense.proofpoint.com;",v=spf1 ip4:168.245.51.233/32 ip4:168.245.13.200/32 ip4:198.21.6.57/32 ip4:167.89.52.154/32 ip4:54.164.93.60/32 ip4:54.88.83.195/32 ip4:52.207.149.171/32 ip4:50.19.197.10/32 ip4:74.119.96.0/22 ip4:209.67.98.0/26 ip4:206.25.247.128/27 ip4:209.46.117.160/27 ip4:162.248.184.0/22 ip4:66.231.92.18/32 ip4:66.231.92.14/32 ip4:66.231.80.53/32 include:_spf.salesforce.com include:_spf.hosting.cdkglobal.com include:docebosaas.com include:_netblocks.google.com include:_netblocks2.google.com include:_netblocks3.google.com include:et._spf.pardot.com ip4:70.42.227.151/32 ip4:70.42.227.152/32 ip4:65.221.8.13/32 ip4:65.221.12.128/32 ip4:65.221.12.148/32 ip4:65.221.8.29/32 include:spf-00694101.pphosted.com ip4:52.207.191.216/32 ip4:12.129.29.143/32 ip4:13.111.174.198/32 ip4:54.162.88.203/32 ip4:54.162.81.30 ip4:3.222.236.73 ip4:167.89.43.188 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all,permerror,%{ir}.%{v}.%{d}.spf.has.pphosted.com,
cloudlinux.com,quarantine,mailto:postmaster@cloudlinux.com,None,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:postmaster@cloudlinux.com;  fo=1;,v=spf1 ip4:103.151.192.0/23 ip4:108.177.8.0/21 ip4:108.177.96.0/19 ip4:130.211.0.0/22 ip4:139.180.17.0/24 ip4:143.244.80.0/20 ip4:148.105.8.0/21 ip4:149.72.0.0/16 ip4:158.247.16.0/20 ip4:159.183.0.0/16 ip4:167.89.0.0/17 ip4:168.245.0.0/17 ip4:172.217.0.0/19 ip4:172.217.128.0/19 include:spf1.cloudlinux.com include:5408110.spf08.hubspotemail.net include:spf.wisestamp.com -all,permerror,spf.wisestamp.com,
propublica.org,quarantine,mailto:re+a94fe8404527@inbound.dmarcdigests.com,None,13,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=none; rua=mailto:re+a94fe8404527@inbound.dmarcdigests.com; aspf=r; pct=100,v=spf1 include:amazonses.com include:mailgun.org include:_spf.google.com include:_spf.salesforce.com include:mta.salesforce.com include:aspmx.sailthru.com ~all,permerror,mta.salesforce.com,
gazeta.ru,quarantine,mailto:rua_dmarc@rambler-co.ru,mailto:ruf_dmarc@rambler-co.ru,4,51.77.245.91,True,True,v=DMARC1; p=quarantine; rua=mailto:rua_dmarc@rambler-co.ru; ruf=mailto:ruf_dmarc@rambler-co.ru; adkim=s; aspf=s;,v=spf1 a mx ptr include:_spf.rambler-co.ru ~all,permerror,_spf.rambler-co.ru,
aptoide.com,quarantine,None,mailto:sysadmin@aptoide.com,11,51.77.245.91,True,False,v=DMARC1;p=quarantine;ruf=mailto:sysadmin@aptoide.com;fo=1,v=spf1 include:spf.runbox.com include:spf.protection.outlook.com include:amazonses.com include:mg-spf.greenhouse.io include:zdsys.com include:mail.zendesk.com -all,permerror,None,
denverpost.com,quarantine,mailto:mngtribtest@gmail.com,None,12,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=10; rua=mailto:mngtribtest@gmail.com,v=spf1 include:_spf.google.com include:_spf.salesforce.com include:_spf.mnginteractive.com include:sendgrid.net include:amazonses.com include:outboundmail.blackbaud.net include:mmsend.com ip4:52.6.112.187 -all,permerror,None,
bleacherreport.com,quarantine,"mailto:dmarc_agg@vali.email,mailto:dmarc@bleacherreport.com",mailto:MTcwMDkw@ruf.vali.email,8,51.77.245.91,True,False,"v=DMARC1; p=quarantine; pct=100; rua=mailto:dmarc_agg@vali.email,mailto:dmarc@bleacherreport.com; ruf=mailto:MTcwMDkw@ruf.vali.email",v=spf1 ip4:74.201.255.0/24 include:aspmx.googlemail.com include:sendgrid.net include:spf.postini.com include:_spf.google.com -all,permerror,spf.postini.com,
study.com,quarantine,"mailto:re+p5muqfprkoc@dmarc.postmarkapp.com,mailto:dmarc_agg@dmarc.250ok.net",mailto:dmarc_fr@dmarc.250ok.net,11,51.77.245.91,True,False,"v=DMARC1; p=quarantine;pct=100; rua=mailto:re+p5muqfprkoc@dmarc.postmarkapp.com,mailto:dmarc_agg@dmarc.250ok.net; ruf=mailto:dmarc_fr@dmarc.250ok.net; sp=reject; aspf=r; rf=afrf; fo=1",v=spf1 ip4:54.165.180.232 include:transmail.net include:spf.clearslide.com include:spf.mandrillapp.com include:spf.protection.outlook.com include:zoho.com include:sparkpostmail.com include:_spf.freshmail.pl -all,permerror,None,
videoamp.com,quarantine,"mailto:dmarc-notify@videoamp.com,mailto:re+5e915ef595d3@inbound.dmarcdigests.com",mailto:dmarc-notify@videoamp.com,14,51.77.245.91,True,False,"v=DMARC1; p=quarantine; pct=15; rua=mailto:dmarc-notify@videoamp.com,mailto:re+5e915ef595d3@inbound.dmarcdigests.com; ruf=mailto:dmarc-notify@videoamp.com; fo=1",v=spf1 include:us._netblocks.mimecast.com include:_spf.google.com include:aspmx.pardot.com include:servers.mcsv.net include:amazonses.com include:aspmx.pardot.com include:_spf.salesforce.com include:sendgrid.net include:mg-spf.greenhouse.io ~all,permerror,None,
harborfreight.com,quarantine,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,12,51.77.245.91,True,False,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com,v=spf1 ip4:205.233.157.112/28 ip4:205.233.157.160/28 ip4:70.63.195.112/28 ip4:70.63.195.160/28 include:spf-00515601.pphosted.com include:spf.protection.outlook.com include:sendgrid.net include:_spf.ultipro.com include:cust.wombatsecurity.com include:amazonses.com include:mailgun.org ~all,permerror,None,
blinkit.com,quarantine,mailto:dmarc@blinkit.com,None,12,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@blinkit.com; pct=100; sp=quarantine,v=spf1 ip4:44.192.35.72 ip4:205.201.128.0/20 ip4:198.2.128.0/18 ip4:148.105.0.0/16 include:fwdkim1.blinkit.com include:_spf.google.com include:spf.mandrillapp.com ~all,permerror,None,
repocket.com,quarantine,"mailto:bohdan@hipnode.com,mailto:jack@hipnode.com,mailto:adir@geonode.com,mailto:jack@geonode.com",None,10,51.77.245.91,True,False,"v=DMARC1; p=quarantine; rua=mailto:bohdan@hipnode.com,mailto:jack@hipnode.com,mailto:adir@geonode.com,mailto:jack@geonode.com",v=spf1 mx a include:_spf.getresponse.com include:_spf.firebasemail.com include:_spf.google.com ~all,permerror,None,
acast.com,quarantine,mailto:llz04syis3@rua.powerdmarc.com,mailto:dmarc-report@acast.com,13,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:llz04syis3@rua.powerdmarc.com; ruf=mailto:dmarc-report@acast.com; fo=1,v=spf1 include:spf.mandrillapp.com include:_spf.google.com include:_spf.salesforce.com include:mailgun.org include:emaileuc.freshservice.com -all,permerror,None,
zyxel.com,quarantine,"mailto:aggregate_reports@zyxel.com,mailto:dmarc@rule.se","mailto:forensic_reports@zyxel.com,mailto:authfail@rule.se",11,51.77.245.91,True,False,"v=DMARC1; p=quarantine; rua=mailto:aggregate_reports@zyxel.com,mailto:dmarc@rule.se; ruf=mailto:forensic_reports@zyxel.com,mailto:authfail@rule.se; fo=1; adkim=r; aspf=r",v=spf1 ip4:216.221.160.0/19 ip4:206.55.144.0/20 ip4:199.255.192.0/22 ip4:199.127.232.0/22 ip4:76.223.176.0/20 ip4:76.223.128.0/19 ip4:69.169.224.0/20 ip4:54.240.0.0/17 ip4:23.251.224.0/19 ip4:23.249.208.0/20 ip4:219.87.158.119/32 ip4:59.124.182.147/32 ip4:74.125.244.0/22 ip4:66.85.124.0/25 ip4:208.75.120.0/22 ip4:205.207.104.0/22 ip4:216.24.224.0/20 ip4:216.27.12.144/28 ip4:216.27.14.0/26 ip4:216.27.14.64/27 ip4:216.27.8.32/28 ip4:216.27.20.128/27 ip4:216.27.22.160/27 ip4:216.27.22.192/27 ip4:185.131.228.0/25 ip4:185.131.228.128/25 ip4:185.131.229.0/25 ip4:65.98.250.0/24 ip4:65.98.206.0/24 ip4:65.98.214.0/24 ip4:65.98.146.0/24 ip4:65.98.228.0/24 ip4:69.63.150.0/23 ip4:219.87.158.113/32 include:spf.ess.barracudanetworks.com include:_spf.google.com include:mail.zendesk.com include:sendgrid.net include:2533502.spf07.hubspotemail.net include:_spf.rulemailer.com include:_spf.salesforce.com ~all,permerror,None,
corel.com,quarantine,mailto:dmarc@alludo.com,mailto:dmarc@alludo.com,11,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:dmarc@alludo.com; ruf=mailto:dmarc@alludo.com;,v=spf1 include:_spf.corel.com include:spf.protection.outlook.com include:servers.mcsv.net include:_spf.centercode.com include:mktomail.com include:_spf.salesforce.com include:rp.oracleemaildelivery.com include:amazonses.com -all,permerror,None,
stubhub.com,quarantine,mailto:dmarc_sh@stubhub.com,mailto:dmarc_sh@stubhub.com,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; fo=1; ri=3600; rua=mailto:dmarc_sh@stubhub.com; ruf=mailto:dmarc_sh@stubhub.com;,v=spf1 mx include:sendgrid.net include:spf.protection.outlook.com include:_spf.ultipro.com include:%{i}._ip.spf.stubhub.com ~all,permerror,%{i}._ip.spf.stubhub.com,
goto.com,quarantine,mailto:a7c7f8d9@mxtoolbox.dmarc-report.com,mailto:a7c7f8d9@forensics.dmarc-report.com,1,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:a7c7f8d9@mxtoolbox.dmarc-report.com; ruf=mailto:a7c7f8d9@forensics.dmarc-report.com; fo=1,v=spf1 redirect=goto.com.hosted.spf-report.com,permerror,None,
michaelkors.com,quarantine,"mailto:dmarc_agg@vali.email, mailto:5uhmoekk@ag.dmarcian.com, mailto:DMARC-Reports@michaelkors.com","mailto:5uhmoekk@fr.dmarcian.com, mailto:DMARC-Reports@michaelkors.com",1,51.77.245.91,True,False,"v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email, mailto:5uhmoekk@ag.dmarcian.com, mailto:DMARC-Reports@michaelkors.com; ruf=mailto:5uhmoekk@fr.dmarcian.com, mailto:DMARC-Reports@michaelkors.com; adkim=s; aspf=s; rf=afrf",v=spf1 include:spf.protection.outlook.com -all,permerror,None,
cardekho.com,quarantine,mailto:dmarc.rua@cardekho.com,None,14,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc.rua@cardekho.com; pct=50,v=spf1 a mx include:amazonses.com include:_spf.google.com ip4:103.20.212.11 ip4:52.66.69.168 include:spf.freshdesk.com  ~all,permerror,None,
carrefour.es,quarantine,mailto:dmarc_reports_dct@carrefour.com,mailto:dmarc_reports_dct@carrefour.com,4,51.77.245.91,True,False,v=DMARC1;p=quarantine;fo=1;rua=mailto:dmarc_reports_dct@carrefour.com;ruf=mailto:dmarc_reports_dct@carrefour.com,v=spf1 a include:_spf.google.com ~all,permerror,None,
buzzfeednews.com,quarantine,"mailto:buzzfeed+dmarc@buzzfeed.com,mailto:z81afvrt@ag.dmarcian.com","mailto:buzzfeed+dmarc@buzzfeed.com,mailto:z81afvrt@fr.dmarcian.com",14,51.77.245.91,True,False,"v=DMARC1; p=quarantine;pct=100; rua=mailto:buzzfeed+dmarc@buzzfeed.com,mailto:z81afvrt@ag.dmarcian.com; ruf=mailto:buzzfeed+dmarc@buzzfeed.com,mailto:z81afvrt@fr.dmarcian.com",v=spf1 include:_spf.google.com include:shops.shopify.com include:mail.zendesk.com include:boldapps.net -all,permerror,None,
lamoda.ru,quarantine,mailto:dmarc@lamoda.ru,None,7,51.77.245.91,True,False,v=DMARC1;p=quarantine;sp=none;rua=mailto:dmarc@lamoda.ru;fo=1;aspf=r;adkim=r,v=spf1 include:_spf.lamoda.ru include:_spf.google.com include:_spf.yandex.net include:_spf.postbox.yandexcloud.net ~all,permerror,_spf.postbox.yandexcloud.net,
shell.com,quarantine,mailto:SITI-Cyberdefence-DMARC-Analysis@shell.com,mailto:SITI-Cyberdefence-DMARC-Analysis@shell.com,7,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=reject; fo=1; pct=100; ruf=mailto:SITI-Cyberdefence-DMARC-Analysis@shell.com; rua=mailto:SITI-Cyberdefence-DMARC-Analysis@shell.com,v=spf1 exists:_i.%{i}._h.%{h}._o.%{o}._spf.shell.com include:_spf.shell.com include:_spf1.shell.com include:spf.protection.outlook.com include:_spf.salesforce.com -all,permerror,None,
civitatis.com,quarantine,mailto:sistemas@civitatis.com,None,11,51.77.245.91,True,False,v=DMARC1;p=quarantine;sp=quarantine;rua=mailto:sistemas@civitatis.com,v=spf1 include:spf.mandrillapp.com include:_spf.google.com include:mail.zendesk.com include:servers.mcsv.net include:sendgrid.net include:_spf.sparkpostmail.com include:143501581.spf01.hubspotemail.net ~all,permerror,None,
teleport.media,quarantine,mailto:a.skorokhodov@teleport.media,None,2,51.77.245.91,True,False,v=DMARC1;p=quarantine;rua=mailto:a.skorokhodov@teleport.media;aspf=r,v=spf1 include:spf.unisender.ru ~all,permerror,None,
nitrotype.com,quarantine,mailto:dmarc@smtp.mailtrap.live,mailto:dmarc@smtp.mailtrap.live,11,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc@smtp.mailtrap.live; ruf=mailto:dmarc@smtp.mailtrap.live; rf=afrf; pct=100,v=spf1 include:spf1.nitrotype.com include:sendgrid.net include:_spf.google.com include:_spf.smtp.mailtrap.live ~all,permerror,None,
anota.ai,quarantine,"mailto:f0aa356e53504d8fbe6ccecfc7a43ad0@dmarc-reports.cloudflare.net,mailto:dmarc@anota.ai",mailto:dmarc@anota.ai,11,51.77.245.91,True,False,"v=DMARC1; p=quarantine; rua=mailto:f0aa356e53504d8fbe6ccecfc7a43ad0@dmarc-reports.cloudflare.net,mailto:dmarc@anota.ai; ruf=mailto:dmarc@anota.ai; fo=1; pct=10;",v=spf1 include:_spf1.anota.ai include:_spf2.anota.ai include:_spf3.anota.ai include:_spf4.anota.ai include:_spf5.anota.ai include: _spf6.anota.ai include:mailgun.org -all,permerror,,
robertsspaceindustries.com,quarantine,mailto:report@cloudimperiumgames.com,None,5,51.77.245.91,True,True,v=DMARC1; p=quarantine; pct=25; rua=mailto:report@cloudimperiumgames.com;,v=spf1 a mx ptr include:spf.mandrillapp.com include:amazonses.com ~all,permerror,None,
infura.io,quarantine,mailto:re+19e003d8fcb9@inbound.dmarcdigests.com,None,11,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=none; rua=mailto:re+19e003d8fcb9@inbound.dmarcdigests.com; pct=100,v=spf1 include:_spf.google.com include:mailgun.org include:mail.zendesk.com include:mailer.chargify.com include:4795067.spf01.hubspotemail.net ~all,permerror,None,
letras.com,quarantine,mailto:dmarc@letras.com,None,4,51.77.245.91,True,False,v=DMARC1; p=quarantine;pct=25; rua=mailto:dmarc@letras.com,v=spf1 include:_spf.rdstation.com.br include:sendgrid.net ~all,permerror,None,
author.today,quarantine,None,None,8,51.77.245.91,True,False,v=DMARC1; p=quarantine;,v=spf1 include:spf.unisender.ru include:spf.mail.selcloud.ru include:_spf.yandex.net +a +mx  include:_spf.dashasender.ru include:spf.aksend.net ~all,permerror,None,
amarujala.com,quarantine,mailto:dmarcrua@amarujala.com,mailto:dmarc_ruf@amarujala.com,9,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarcrua@amarujala.com ; ruf=mailto:dmarc_ruf@amarujala.com; fo=1; adkim=r; aspf=r; pct=100; rf=afrf,v=spf1 mx a include:amarujala.com ip4:130.185.182.0/24 ip4:125.17.18.76 ip4:139.167.70.140 include:ncfp.asia -all,permerror,None,
immobiliare.it,quarantine,mailto:dmarc-reports@immobiliare.it,None,15,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:dmarc-reports@immobiliare.it; pct=100;,v=spf1 include:out.email include:_spf.salesforce.com include:_spf.google.com include:immobiliare.it.spf.auto.dnssmarthost.net include:one.zoho.eu include:eu.zcsend.net include:amazonses.com ~all,permerror,None,
footballi.net,quarantine,None,None,3,51.77.245.91,True,False,v=DMARC1; p=quarantine; adkim=r; aspf=r,v=spf1 a mx include:mail.gobaz.ir ~all,permerror,mail.gobaz.ir,
honeytoon.com,quarantine,mailto:postmaster@sndmart.net,None,7,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=quarantine; pct=5; rua=mailto:postmaster@sndmart.net,v=spf1 include:_spf.google.com include:spf2.esputnik.com ~all,permerror,None,
smartnews.com,quarantine,"mailto:corp-engineer@smartnews.com, mailto:smartnews00001-ra@dmarc25.jp",None,15,51.77.245.91,True,False,"v=DMARC1; p=quarantine; rua=mailto:corp-engineer@smartnews.com, mailto:smartnews00001-ra@dmarc25.jp; pct=100",v=spf1 +a:about.smartnews.com include:mail.zendesk.com include:servers.mcsv.net include:_spf.google.com include:amazonses.cominclude:mktomail.com include:spf.bmv.jp include:22535059.spf07.hubspotemail.net include:_spf.prtimes.jp include:_spf.salesforce.com ~all,permerror,amazonses.cominclude:mktomail.com,
theonion.com,quarantine,"mailto:itservices@theonion.com,mailto:re+0ea982b770df@inbound.dmarcdigests.com",None,8,51.77.245.91,True,False,"v=DMARC1; p=quarantine; rua=mailto:itservices@theonion.com,mailto:re+0ea982b770df@inbound.dmarcdigests.com; pct=50",v=spf1 include:_spf.google.com include:shops.shopify.com include:_spf.salesforce.com include:servers.mcsv.net include:mail.zendesk.com ~all,permerror,None,
nationalreview.com,quarantine,mailto:dmarc@nationalreview.com,mailto:dmarc@nationalreview.com,10,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=quarantine; adkim=s; aspf=s; rua=mailto:dmarc@nationalreview.com; ruf=mailto:dmarc@nationalreview.com; rf=afrf; pct=100; ri=86400,v=spf1 include:_spf.google.com include:mailgun.org include:spf.protection.outlook.com ip4:23.21.109.197 ip4:23.21.109.212 ip4:147.160.167.0/26 include:include:_spf.psm.knowbe4.com ~all,permerror,include:_spf.psm.knowbe4.com,
gobankingrates.com,quarantine,mailto:dmarc-reports@gobankingrates.com,None,12,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=quarantine; pct=100; rua=mailto:dmarc-reports@gobankingrates.com,v=spf1 include:spf.protection.outlook.com include:_spf.google.com include:spf.dynect.net include:mailgun.org include:_spf.salesforce.com ~all,permerror,None,
paziresh24.com,quarantine,mailto:dmarc-reports@paziresh24.com,None,3,51.77.245.91,False,False,v=DMARC1; p=quarantine; rua=mailto:dmarc-reports@paziresh24.com,v=spf1 mx a:mailgw.getway.biz a:mailgw2.getway.biz ip4:185.231.59.215 -all,permerror,None,
stamped.io,quarantine,mailto:cto@stamped.io,mailto:cto@stamped.io,11,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:cto@stamped.io; ruf=mailto:cto@stamped.io,v=spf1 include:mail.zendesk.com include:mailgun.org include:_spf.google.com include:sendgrid.net ~all,permerror,None,
sima-land.ru,quarantine,mailto:dmarc@sima-land.ru,mailto:dmarc-ruf@sima-land.ru,4,51.77.245.91,True,False,v=DMARC1;p=quarantine;rua=mailto:dmarc@sima-land.ru;ruf=mailto:dmarc-ruf@sima-land.ru;fo=1;sp=quarantine;ri=345600;,v=spf1 include:_spf.yandex.net include:spf.mindbox.ru include:spf.get-n-post.ru ip4:178.57.76.40 ip4:178.57.76.41 ip4:178.57.76.43 ip4:178.57.77.44 ip4:92.242.37.146 ip4:92.242.44.167 -all,permerror,None,
cardinalcommerce.com,quarantine,mailto:security@cardinalcommerce.com,None,14,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:security@cardinalcommerce.com; sp=none,v=spf1 ip4:198.241.159.0/24 ip4:198.241.174.0/24 ip4:198.241.162.0/24 ip4:198.241.168.0/24 ip4:198.241.150.0/24 ip4:198.241.206.0/24 ip4:198.241.207.0/24 include:_spf.google.com include:mailgun.org include:_spf.salesforce.com ip4:216.150.137.83 ip4:209.221.29.0/24 ip4:216.150.131.212 a:cardinal-mailrelay.cardinalcommerce.com  a:relay2.xand.com a:custmx01.expedient.net a:email.cardinalcommerce.com ~all,permerror,None,
exponea.com,quarantine,mailto:re+b9sdoh7fgem@dmarc.postmarkapp.com,None,14,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=100; rua=mailto:re+b9sdoh7fgem@dmarc.postmarkapp.com; sp=none; aspf=r;,v=spf1 a mx include:_spf.google.com include:mailgun.org include:mktomail.com include:email.chargebee.com include:spf.protection.outlook.com ~all,permerror,None,
espressif.com,quarantine,None,None,4,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=none; rf=afrf; pct=100; ri=86400,v=spf1 ip4:54.223.107.158 ip4:16.163.216.78 include:spf.protection.outlook.com include:espressif-com.mail.protection.outlook.com_spf.salesforce.com include:spf.zoho.com.cn include:transmail.net.cn -all,permerror,espressif-com.mail.protection.outlook.com_spf.salesforce.com,
donya-e-eqtesad.com,quarantine,None,None,0,51.77.245.91,False,False,v=DMARC1;p=quarantine,v=spf1 ip4:45.9.253.112/29 ip4:85.133.188.112/29 ip4:46.209.63.160/28 ipv4:46.28.74.66/29  ~all,permerror,None,
adjarabet.am,quarantine,mailto:noreply@adjarabet.am,mailto:noreply@adjarabet.am,6,51.77.245.91,True,False,v=DMARC1; p=quarantine; rua=mailto:noreply@adjarabet.am; ruf=mailto:noreply@adjarabet.am; sp=quarantine; ri=86400,v=spf1 ip4:185.44.231.127 include:spf.protection.outlook.com include:spf.zoho.com include:transmail.net include:scanscope.net include:spf-0069fe01.pphosted.com include:spf-006e2a01.pphosted.com -all,permerror,"spf-0069fe01.pphosted.com,spf-006e2a01.pphosted.com",
wildlifestudios.com,quarantine,"mailto:91698d915f@rua.easydmarc.com,mailto:dmarc-reports@wildlifestudios.com","mailto:91698d915f@ruf.easydmarc.com,mailto:dmarc-reports@wildlifestudios.com",15,51.77.245.91,True,False,"v=DMARC1;p=quarantine;sp=none;rua=mailto:91698d915f@rua.easydmarc.com,mailto:dmarc-reports@wildlifestudios.com;ruf=mailto:91698d915f@ruf.easydmarc.com,mailto:dmarc-reports@wildlifestudios.com;fo=1",v=spf1 include:okta.wildlifestudios.com include:wildlifestudios_com._es.easydmarc.com include:spf.mandrillapp.com include:mail.zendesk.com include:mail.helpshift.com ~all,permerror,None,
bamboohr.com,quarantine,mailto:re+ds6ppil2yzs@dmarc.postmarkapp.com,None,12,51.77.245.91,True,False,v=DMARC1;p=quarantine;pct=100;rua=mailto:re+ds6ppil2yzs@dmarc.postmarkapp.com,v=spf1 a:zgateway.zuora.com include:_spf.google.com include:_spf.salesforce.com include:mail.zendesk.com include:sendgrid.net include:_spf.mixmax.com include:spf.protection.outlook.com ~all,permerror,None,
violity.com,quarantine,None,None,13,51.77.245.91,True,False,v=DMARC1; p=quarantine;,v=spf1 include:mxsspf.sendpulse.com a mx include:getcourse.ru ~all,permerror,None,
diariodocomercio.com.br,quarantine,mailto:bc7394739e024a9c97b7747f4eaeeb35@dmarc-reports.cloudflare.net,None,11,51.77.245.91,True,False,v=DMARC1;  p=quarantine; pct=100; rua=mailto:bc7394739e024a9c97b7747f4eaeeb35@dmarc-reports.cloudflare.net,v=spf1 include:diaspf.diariodocomercio.com.br include:_spf.mlsend.com include:_spf.google.com include:_spf.rdstation.com.br include:sendgrid.net include:_spf.diariodocomercio.com.br include:_spf.getresponse.com ~all,permerror,_spf.diariodocomercio.com.br,
udmserve.net,quarantine,mailto:dmarc_rua@onsecureserver.net,None,0,51.77.245.91,False,False,v=DMARC1; p=quarantine; adkim=r; aspf=r; rua=mailto:dmarc_rua@onsecureserver.net;,v=spf1 ip4:68.71.249.117 ~all,permerror,None,
milanotoday.it,quarantine,None,None,12,51.77.245.91,True,False,v=DMARC1; p=quarantine,v=spf1 include:_spf.google.com include:_spf.citynews.ovh ip4:109.168.105.224/28 ip4:109.168.127.224/24 ip4:151.80.14.130 ip4:109.168.105.236 a mx ~all,permerror,None,
mym.fans,quarantine,None,None,13,51.77.245.91,True,False,v=DMARC1;p=quarantine;sp=quarantine;aspf=r;,v=spf1 include:stspg-customer.com include:airmedias.com include:spf.mailjet.com include:mail.zendesk.com include:mx.ovh.com include:_spf.google.com include:trustpilotservice.com ~all,permerror,None,
ero-video.net,quarantine,mailto:d@devadmin.com,mailto:d@devadmin.com,4,51.77.245.91,True,False,v=DMARC1; p=quarantine; sp=quarantine; rua=mailto:d@devadmin.com; fo=1; ruf=mailto:d@devadmin.com,v=spf1 mx include:spf1.ero-video.net include:spf2.ero-video.net include:spf3.ero-video.net -all,permerror,spf3.ero-video.net,
sportal.bg,quarantine,mailto: dmarc@sportal.bg,None,11,51.77.245.91,True,False,v=DMARC1; p=quarantine; pct=5; rua=mailto: dmarc@sportal.bg,v=spf1 include:_spf.google.com include:_spf.msk.bg include:mxsspf.sendpulse.com include:_spf.firebasemail.com a mx ~all,permerror,None,
f-secure.com,quarantine,mailto:dmarc-rua@f-secure.com,None,11,51.77.245.91,True,False,v=DMARC1;p=quarantine;sp=quarantine;rua=mailto:dmarc-rua@f-secure.com,v=spf1 include:spf.protection.outlook.com include:a._spf.f-secure.com include:b._spf.f-secure.com include:c._spf.f-secure.com -all,permerror,None,
trassir.com,quarantine,None,None,9,51.77.245.91,True,False,v=DMARC1; p=quarantine,v=spf1 include:spf.protection.outlook.com include:spf.mailganer.com include:spf.mlgnr.com include:spf.mindbox.ru include:spf.mail.selcloud.ru include:spf.sendsay.ru +a +mx ~all,permerror,None,
aafp.org,quarantine,None,None,14,51.77.245.91,True,False,v=DMARC1;p=quarantine;sp=quarantine;fo=1,v=spf1 mx ip4:4.53.35.254 include:spf-a.a2zinc.net include:_spf.sales.liveperson.net include:_spf.votervoice.net include:_spf.salesforce.com include:spf.protection.outlook.com include:spf.mandrillapp.com include:_spf.psm.knowbe4.com include:outboundmail.blackbaud.net include:43905483.spf08.hubspotemail.net ip4:74.209.251.23 ~all,permerror,None,
cri.cn,quarantine,mailto:dmarc_report@qiye.163.com,mailto:dmarc@qiye.163.com,5,51.77.245.91,True,False,v=DMARC1; p=quarantine; fo=1; ruf=mailto:dmarc@qiye.163.com; rua=mailto:dmarc_report@qiye.163.com,v=spf1 include:spf.163.com -all,permerror,None,
abhibus.com,quarantine,mailto:dmarc-reports@abhibus.com,mailto:dmarc-reports@abhibus.com,11,51.77.245.91,True,False,v=DMARC1;p=quarantine;sp=quarantine;pct=25;adkim=r;aspf=r;rua=mailto:dmarc-reports@abhibus.com;ruf=mailto:dmarc-reports@abhibus.com;fo=1,v=spf1 include:_spf.google.com include:fwdkim1.abhibus.com ~all,permerror,None,
